player_season_id,player_id,player_name,club_id,club_name,season_id,season_label,primary_position,appearances,starts,minutes_played,goals,assists,shots,shots_on_target,key_passes,progressive_passes,progressive_carries,successful_dribbles,xg,xa,tackles,interceptions,clearances,aerial_duels_won,yellow_cards,red_cards,clean_sheets,team_goals_scored,team_goals_conceded,league_name,final_table_rank,team_points,team_wins,team_draws,team_losses
jasper-cillessen-valencia-2021-2022,jasper-cillessen,Jasper Cillessen,valencia,Valencia,2021-2022,2021/22,GK,17,17,1457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,53,La Liga,9,48,11,15,12
pathe-ciss-rayo-vallecano-2021-2022,pathe-ciss,Pathé Ciss,rayo-vallecano,Rayo Vallecano,2021-2022,2021/22,MF,31,11,1097,2,1,19,5,0,0,0,0,0,0,0,0,0,0,5,0,0,39,50,La Liga,12,42,11,9,18
carlos-clerc-levante-2021-2022,carlos-clerc,Carlos Clerc,levante,Levante,2021-2022,2021/22,DF,19,18,1514,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,51,76,La Liga,19,35,8,11,19
alex-collado-granada-2021-2022,alex-collado,Álex Collado,granada,Granada,2021-2022,2021/22,MF,17,13,1020,2,1,17,8,0,0,0,0,0,0,0,0,0,0,1,0,0,44,61,La Liga,18,38,8,14,16
santi-comesana-rayo-vallecano-2021-2022,santi-comesana,Santi Comesaña,rayo-vallecano,Rayo Vallecano,2021-2022,2021/22,MF,35,32,2682,1,2,32,5,0,0,0,0,0,0,0,0,0,0,12,1,0,39,50,La Liga,12,42,11,9,18
francis-coquelin-villarreal-2021-2022,francis-coquelin,Francis Coquelin,villarreal,Villarreal,2021-2022,2021/22,MF,20,8,830,2,1,5,2,0,0,0,0,0,0,0,0,0,0,3,0,0,63,37,La Liga,7,59,16,11,11
jesus-corona-sevilla-2021-2022,jesus-corona,Jesús Corona,sevilla,Sevilla,2021-2022,2021/22,MF,18,12,1157,2,4,12,3,0,0,0,0,0,0,0,0,0,0,2,0,0,53,30,La Liga,4,70,18,16,4
angel-correa-atletico-madrid-2021-2022,angel-correa,Ángel Correa,atletico-madrid,Atlético Madrid,2021-2022,2021/22,MF,36,21,1856,12,5,50,23,0,0,0,0,0,0,0,0,0,0,3,1,0,65,43,La Liga,3,71,21,8,9
thierry-correia-valencia-2021-2022,thierry-correia,Thierry Correia,valencia,Valencia,2021-2022,2021/22,DF,19,18,1414,0,1,3,1,0,0,0,0,0,0,0,0,0,0,5,0,0,48,53,La Liga,9,48,11,15,12
helder-costa-valencia-2021-2022,helder-costa,Hélder Costa,valencia,Valencia,2021-2022,2021/22,MF,22,13,1118,0,1,9,2,0,0,0,0,0,0,0,0,0,0,3,0,0,48,53,La Liga,9,48,11,15,12
jaume-costa-mallorca-2021-2022,jaume-costa,Jaume Costa,mallorca,Mallorca,2021-2022,2021/22,DF,25,21,1828,0,4,11,2,0,0,0,0,0,0,0,0,0,0,5,1,0,36,63,La Liga,16,39,10,9,19
thibaut-courtois-real-madrid-2021-2022,thibaut-courtois,Thibaut Courtois,real-madrid,Real Madrid,2021-2022,2021/22,GK,36,36,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,31,La Liga,1,86,26,8,4
philippe-coutinho-barcelona-2021-2022,philippe-coutinho,Philippe Coutinho,barcelona,Barcelona,2021-2022,2021/22,MF,12,5,503,2,0,24,7,0,0,0,0,0,0,0,0,0,0,1,0,0,68,38,La Liga,2,73,21,10,7
juan-cruz-armada-osasuna-2021-2022,juan-cruz-armada,Juan Cruz Armada,osasuna,Osasuna,2021-2022,2021/22,DF,23,22,1934,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,37,51,La Liga,10,47,12,11,15
jorge-cuenca-getafe-2021-2022,jorge-cuenca,Jorge Cuenca,getafe,Getafe,2021-2022,2021/22,DF,32,31,2683,1,0,16,7,0,0,0,0,0,0,0,0,0,0,6,2,0,33,41,La Liga,15,39,8,15,15
matheus-cunha-atletico-madrid-2021-2022,matheus-cunha,Matheus Cunha,atletico-madrid,Atlético Madrid,2021-2022,2021/22,FW,29,8,1063,6,4,37,15,0,0,0,0,0,0,0,0,0,0,3,0,0,65,43,La Liga,3,71,21,8,9
arnaut-danjuma-villarreal-2021-2022,arnaut-danjuma,Arnaut Danjuma,villarreal,Villarreal,2021-2022,2021/22,FW,23,17,1472,10,3,62,29,0,0,0,0,0,0,0,0,0,0,1,0,0,63,37,La Liga,7,59,16,11,11
sergi-darder-espanyol-2021-2022,sergi-darder,Sergi Darder,espanyol,Espanyol,2021-2022,2021/22,MF,36,36,3125,3,9,44,17,0,0,0,0,0,0,0,0,0,0,4,0,0,40,53,La Liga,14,42,10,12,16
rodrigo-de-paul-atletico-madrid-2021-2022,rodrigo-de-paul,Rodrigo De Paul,atletico-madrid,Atlético Madrid,2021-2022,2021/22,MF,36,24,2151,3,1,24,9,0,0,0,0,0,0,0,0,0,0,7,0,0,65,43,La Liga,3,71,21,8,9
thomas-delaney-sevilla-2021-2022,thomas-delaney,Thomas Delaney,sevilla,Sevilla,2021-2022,2021/22,MF,26,15,1549,2,1,17,4,0,0,0,0,0,0,0,0,0,0,4,1,0,53,30,La Liga,4,70,18,16,4
