rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season
1558,Mike Maignan,France,GK,Lille,Ligue 1,25,1995,38,3420,0,0,0,0,0,0.0,0.0,0,4,0.00,0.00,0,0,0,0,0,0,7,2,23,0.61,85,79.4,21,55.3,50.0,779,1071,72.7,15076,99.4,99.5,44.4,1,10,3,964,1,100.0,0.0,0,1,0,0,0,0,0,0.00,0,0,90.9,0.13,0.03,5.5,2020-2021
1559,Ainsley Maitland-Niles,England,MF,Arsenal,Premier League,22,1997,11,490,0,0,0,0,0,0.1,0.1,12,24,0.00,0.00,11,7,66.7,2,10,14,7,1,0,0,0,0,0,0,0,226,291,77.7,985,89.8,77.2,53.3,2,19,4,18,10,60.0,40.0,12,10,3,7,0,2,50.0,0.18,0.00,0.00,50.0,2.02,0.37,0,2020-2021
1560,Ainsley Maitland-Niles,England,MF,West Brom,Premier League,22,1997,15,1230,0,0,0,0,0,0.6,0.6,25,47,0.00,0.00,22,10,32.1,1,11,17,24,0,0,0,0,0,0,0,0,313,416,75.2,1309,82.7,79.4,59.5,4,28,9,36,33,48.5,51.5,25,16,8,24,0,10,30.0,0.22,0.00,0.00,20.8,1.61,0.15,0,2020-2021
1561,Josh Maja,Nigeria,FW,Fulham,Premier League,21,1998,15,810,3,0,3,2,1,4.5,3.7,5,15,0.33,0.00,7,4,40.0,1,2,4,1,0,0,0,0,0,0,0,0,154,181,85.1,213,88.7,93.8,80.0,7,7,4,2,15,53.3,46.7,5,4,2,13,3,20,35.0,0.78,0.10,0.29,31.6,2.11,0.00,0,2020-2021
1562,Josh Maja,Nigeria,FW,Bordeaux,Ligue 1,21,1998,17,804,2,0,2,2,0,2.4,2.4,7,8,0.22,0.00,8,2,21.4,0,3,6,9,0,0,0,0,0,0,0,0,161,192,83.9,208,88.9,86.0,57.1,8,9,2,11,9,66.7,22.2,7,4,7,12,2,19,47.4,1.01,0.11,0.22,42.4,1.68,0.00,0,2020-2021
1563,Radosław Majecki,Poland,GK,Monaco,Ligue 1,20,1999,1,90,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,1,0,1,1.00,1,50.0,0,0.0,0,26,38,68.4,364,100.0,100.0,38.9,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0.00,0.0,2020-2021
1564,Abdul Majeed Waris,Ghana,FW,Strasbourg,Ligue 1,28,1991,15,552,1,0,1,0,1,1.9,1.1,18,9,0.16,0.00,1,1,16.7,0,0,2,2,0,0,0,0,0,0,0,0,105,138,76.1,205,85.7,82.9,30.0,1,2,2,6,13,46.2,53.8,18,10,6,12,1,9,22.2,0.33,0.00,0.00,30.0,1.31,0.00,0,2020-2021
1565,Marco Majouga,Central African Republic,FW,Nîmes,Ligue 1,19,2001,8,124,0,0,0,0,0,0.2,0.2,5,6,0.00,0.00,1,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,27,37,73.0,105,86.7,71.4,75.0,3,5,0,0,5,20.0,80.0,5,2,1,3,0,5,20.0,0.73,0.00,0.00,66.7,4.29,0.00,0,2020-2021
1566,Jean-Victor Makengo,France,MF,Udinese,Serie A,22,1998,17,522,0,0,0,0,0,0.1,0.1,10,23,0.00,0.00,8,7,23.1,1,6,5,7,0,0,0,0,0,0,0,0,153,195,78.5,592,89.9,87.9,58.8,2,21,3,10,10,60.0,40.0,10,9,4,11,0,4,0.0,0.00,0.00,0,100.0,1.04,0.17,0,2020-2021
1567,Nemanja Maksimović,Serbia,MF,Getafe,La Liga,25,1995,35,2728,1,0,1,1,0,2.0,2.0,20,55,0.03,0.00,50,28,41.3,9,31,57,46,1,0,0,0,0,0,0,0,582,787,74.0,2018,80.6,74.1,51.2,19,37,15,53,19,68.4,31.6,20,22,6,19,1,17,23.5,0.13,0.06,0.25,42.7,1.22,0.03,0,2020-2021
1568,Nikola Maksimović,Serbia,DF,Napoli,Serie A,28,1991,17,1207,0,0,0,0,0,0.6,0.6,10,40,0.00,0.00,18,9,50.0,6,9,21,49,3,0,0,0,0,0,0,0,886,963,92.0,6229,93.0,95.6,80.8,3,33,0,151,3,100.0,0.0,10,4,0,3,0,5,20.0,0.07,0.00,0.00,76.1,0.82,0.00,0,2020-2021
1569,Filip Malbašić,Serbia,FW,Cádiz,La Liga,27,1992,28,860,0,1,1,0,0,0.8,0.8,19,18,0.00,0.10,12,7,33.3,0,10,4,2,0,0,0,0,0,0,0,0,90,170,52.9,387,62.5,57.9,33.3,4,11,4,5,13,53.8,46.2,19,12,8,12,0,9,11.1,0.10,0.00,0.00,20.0,1.05,0.21,0,2020-2021
1570,Kévin Malcuit,Morocco,DF,Fiorentina,Serie A,29,1991,5,207,0,0,0,0,0,0.1,0.1,12,8,0.00,0.00,5,3,0.0,0,5,3,6,0,0,0,0,0,0,0,0,69,97,71.1,249,91.7,58.6,44.4,1,3,1,5,8,50.0,50.0,12,6,3,3,0,2,0.0,0.00,0.00,0,66.7,2.17,0.00,0,2020-2021
1571,Kévin Malcuit,Morocco,FW,Napoli,Serie A,29,1991,2,33,0,0,0,0,0,0.0,0.0,2,0,0.00,0.00,2,1,0.0,0,0,2,2,0,0,0,0,0,0,0,0,20,24,83.3,21,91.7,88.9,33.3,0,1,0,0,2,50.0,50.0,2,0,0,0,0,0,0,0.00,0,0,50.0,0.00,0.00,0,2020-2021
1572,Daniel Maldini,Italy,FW,Milan,Serie A,18,2001,5,29,0,0,0,0,0,0.1,0.1,1,2,0.00,0.00,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,86.7,97,100.0,60.0,100.0,0,2,1,0,2,100.0,0.0,1,1,1,0,0,1,100.0,3.10,0.00,0.00,0,9.00,0.00,0,2020-2021
1573,Ruslan Malinovskyi,Ukraine,MF,Atalanta,Serie A,27,1993,36,1876,8,12,20,7,1,5.6,4.9,90,151,0.38,0.58,19,8,34.8,1,15,2,4,0,0,0,0,0,0,0,0,840,1128,74.5,5075,84.3,77.6,58.4,78,89,58,6,88,58.0,42.0,90,59,23,47,8,66,30.3,0.96,0.11,0.35,48.3,6.38,0.91,0,2020-2021
1575,Hugo Mallo,Spain,DF,Celta Vigo,La Liga,29,1991,31,2602,3,1,4,3,0,2.6,2.6,55,112,0.10,0.03,58,40,46.2,11,31,37,77,0,0,0,0,0,0,0,0,1315,1752,75.1,8209,86.3,76.0,40.7,17,82,23,92,29,58.6,41.4,55,42,7,15,3,20,55.0,0.38,0.15,0.27,55.2,1.45,0.10,0,2020-2021
1576,Mickael Malsa,Martinique,MF,Levante,La Liga,24,1995,35,2338,1,0,1,1,0,1.6,1.6,24,137,0.04,0.00,55,26,45.1,9,29,43,36,2,0,0,0,0,0,0,0,1167,1384,84.3,6432,90.5,87.7,66.7,12,124,7,84,31,64.5,35.5,24,14,1,23,1,24,29.2,0.27,0.04,0.14,42.0,1.19,0.04,0,2020-2021
1577,Dennis Man,Romania,FW,Parma,Serie A,21,1998,14,699,2,1,3,2,0,2.5,2.5,22,38,0.26,0.13,12,6,28.6,0,5,2,6,0,0,0,0,0,0,0,0,220,262,84.0,807,85.1,87.8,78.9,5,21,12,5,18,72.2,27.8,22,23,6,10,2,19,31.6,0.77,0.11,0.33,46.2,2.58,0.52,0,2020-2021
1578,Hianga Mananga Mbock,France,MF,Brest,Ligue 1,20,1999,12,458,0,0,0,0,0,0.2,0.2,9,16,0.00,0.00,4,3,22.2,0,2,3,6,0,0,0,0,0,0,0,0,197,215,91.6,938,90.3,97.3,85.7,1,20,1,8,10,90.0,10.0,9,10,0,6,0,4,25.0,0.20,0.00,0.00,60.0,1.18,0.00,0,2020-2021
1579,Vincent Manceau,France,DF,Angers,Ligue 1,31,1989,27,2309,0,0,0,0,0,0.2,0.2,37,123,0.00,0.00,42,27,47.6,2,21,35,61,0,0,0,0,0,0,0,0,1267,1603,79.0,8883,91.4,78.4,50.7,12,91,24,74,20,50.0,50.0,37,34,2,2,0,6,33.3,0.08,0.00,0.00,54.2,1.40,0.16,0,2020-2021
1580,Gianluca Mancini,Italy,DF,Roma,Serie A,24,1996,33,2852,4,2,6,4,0,2.7,2.7,42,150,0.13,0.06,50,29,58.1,18,20,72,77,3,0,0,0,0,0,0,0,1731,1967,88.0,9987,93.3,93.0,66.5,7,137,13,179,19,78.9,21.1,42,28,2,8,4,28,39.3,0.35,0.14,0.36,62.5,0.91,0.16,0,2020-2021
1581,Steve Mandanda,France,GK,Marseille,Ligue 1,35,1985,37,3330,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0.0,0,0,2,8,6,45,1.22,83,66.9,8,21.6,0.0,934,1324,70.5,17961,99.5,97.7,39.3,0,12,1,1194,1,100.0,0.0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.11,0.03,3.9,2020-2021
1582,Reinildo Mandava,Mozambique,DF,Lille,Ligue 1,26,1994,29,2180,0,0,0,0,0,0.1,0.1,48,117,0.00,0.00,79,43,60.3,3,23,45,53,0,0,0,0,0,0,0,0,1258,1592,79.0,6082,90.2,82.6,41.6,18,88,28,71,39,71.8,28.2,48,44,2,13,0,4,0.0,0.00,0.00,0,75.4,1.82,0.21,0,2020-2021
1583,Aïssa Mandi,Algeria,DF,Betis,La Liga,28,1991,28,2392,3,1,4,3,0,2.1,2.1,5,62,0.11,0.04,30,17,62.5,13,8,39,90,0,0,0,0,0,0,0,0,1387,1526,90.9,10336,93.0,95.3,75.9,4,46,1,180,2,100.0,0.0,5,5,0,2,3,8,87.5,0.26,0.38,0.43,62.1,0.34,0.08,0,2020-2021
1584,Rolando Mandragora,Italy,MF,Udinese,Serie A,23,1997,10,398,0,0,0,0,0,1.0,1.0,2,19,0.00,0.00,8,5,30.0,3,7,6,5,0,0,0,0,0,0,0,0,127,164,77.4,504,89.9,81.4,50.0,4,12,4,7,4,50.0,50.0,2,1,1,5,0,9,44.4,0.90,0.00,0.00,75.0,1.58,0.23,0,2020-2021
1585,Rolando Mandragora,Italy,MF,Torino,Serie A,23,1997,17,1525,3,1,4,3,0,2.8,2.8,8,61,0.18,0.06,19,4,23.3,6,13,20,19,0,0,0,0,0,0,0,0,590,736,80.2,2478,89.6,82.8,53.3,16,56,8,28,17,64.7,35.3,8,15,0,6,3,27,29.6,0.47,0.11,0.38,52.9,2.54,0.30,0,2020-2021
1586,Mario Mandžukić,Croatia,FW,Milan,Serie A,34,1986,10,212,0,0,0,0,0,1.0,1.0,0,5,0.00,0.00,7,6,66.7,0,0,2,3,0,0,0,0,0,0,0,0,35,50,70.0,161,66.7,88.9,66.7,2,2,0,4,0,0,0,0,1,0,1,0,5,60.0,1.27,0.00,0.00,40.9,1.70,0.00,0,2020-2021
1587,Sadio Mané,Senegal,FW,Liverpool,Premier League,28,1992,35,2810,11,7,18,11,0,14.1,14.1,142,112,0.35,0.22,48,30,36.4,0,30,15,11,0,0,0,0,0,0,0,0,812,1082,75.0,2510,84.7,75.4,68.6,61,41,66,16,144,56.9,42.4,142,88,62,61,11,94,36.2,1.09,0.12,0.32,35.7,4.52,0.51,0,2020-2021
1588,Niccolò Manfredini,Italy,GK,Benevento,Serie A,32,1988,1,90,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,2,1,1,1.00,4,80.0,0,0.0,0,27,31,87.1,361,100.0,100.0,63.6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.00,0.00,10.5,2020-2021
1589,Eliaquim Mangala,France,DF,Valencia,La Liga,29,1991,7,321,0,0,0,0,0,0.2,0.2,0,3,0.00,0.00,0,0,0.0,6,2,6,12,0,0,0,0,0,0,0,0,75,108,69.4,533,81.8,75.4,36.4,0,3,0,25,1,100.0,0.0,0,0,0,1,0,2,0.0,0.00,0.00,0,67.9,0.28,0.00,0,2020-2021
1590,Orel Mangala,Belgium,MF,Stuttgart,Bundesliga,22,1998,24,2109,1,3,4,1,0,1.2,1.2,43,116,0.04,0.13,27,15,60.7,10,17,26,30,0,0,0,0,0,0,0,0,847,1012,83.7,3892,89.0,86.2,66.7,19,72,9,61,82,64.6,35.4,43,44,10,42,1,26,30.8,0.34,0.04,0.13,47.6,2.52,0.26,0,2020-2021
1591,Thomas Mangani,France,MF,Angers,Ligue 1,33,1987,35,2691,3,3,6,0,3,3.3,0.9,22,265,0.10,0.10,54,37,33.3,8,23,38,39,0,0,0,0,0,0,0,0,1700,2122,80.1,11198,89.9,85.9,56.4,43,204,23,65,16,62.5,37.5,22,19,1,13,3,21,19.0,0.13,0.00,0.00,48.8,2.71,0.30,0,2020-2021
1592,Vito Mannone,Italy,GK,Monaco,Ligue 1,32,1988,9,810,0,0,0,0,0,0.0,0.0,0,1,0.00,0.00,0,0,0,0,0,0,3,1,14,1.56,19,63.6,2,22.2,0.0,205,287,71.4,4339,100.0,100.0,48.1,0,1,0,271,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0.00,1.1,2020-2021
1593,Kostas Manolas,Greece,DF,Napoli,Serie A,29,1991,30,2298,0,0,0,0,0,0.9,0.9,4,73,0.00,0.00,31,18,70.8,13,9,23,82,2,0,0,0,0,0,0,0,1442,1555,92.7,9379,93.1,97.4,79.1,5,47,5,201,3,66.7,33.3,4,4,1,1,0,8,37.5,0.12,0.00,0.00,52.6,0.86,0.08,0,2020-2021
1594,Javier Manquillo,Spain,DF,Newcastle Utd,Premier League,26,1994,13,825,0,0,0,0,0,0.0,0.0,13,20,0.00,0.00,24,14,64.7,1,7,9,15,1,0,0,0,0,0,0,0,284,398,71.4,1741,91.0,65.3,37.2,5,12,4,23,8,12.5,87.5,13,12,0,7,0,1,0.0,0.00,0.00,0,58.3,1.20,0.00,0,2020-2021
1595,Juan Manuel Ramos,Uruguay,DF,Spezia,Serie A,23,1996,6,294,0,0,0,0,0,0.0,0.0,7,11,0.00,0.00,5,0,57.1,0,1,2,6,0,0,0,0,0,0,0,0,126,166,75.9,715,89.2,81.8,55.0,4,5,3,8,2,50.0,50.0,7,9,0,2,0,1,0.0,0.00,0.00,0,100.0,1.53,0.00,0,2020-2021
1596,Myziane Maolida,Comoros,FW,Nice,Ligue 1,21,1999,19,1077,3,1,4,3,0,2.2,2.2,35,20,0.25,0.08,13,8,36.4,1,5,6,4,0,0,0,0,0,0,0,0,266,365,72.9,769,85.2,72.0,44.0,15,15,13,9,44,47.7,52.3,35,21,16,17,3,19,21.1,0.33,0.16,0.75,13.6,2.92,0.33,0,2020-2021
1597,Faitout Maouassa,France,DF,Rennes,Ligue 1,22,1998,23,1170,0,1,1,0,0,1.0,1.0,43,58,0.00,0.08,20,11,57.9,1,8,17,36,0,0,0,0,0,0,0,0,640,813,78.7,3238,87.6,80.7,53.1,10,44,15,39,34,55.9,44.1,43,42,1,12,0,27,25.9,0.54,0.00,0.00,63.6,1.84,0.15,0,2020-2021
1598,Sekou Mara,France,FW,Bordeaux,Ligue 1,18,2002,8,229,1,2,3,1,0,0.5,0.5,5,3,0.39,0.79,5,3,20.0,0,0,1,1,0,0,0,0,0,0,0,0,37,66,56.1,136,63.6,66.7,50.0,2,1,1,1,5,60.0,40.0,5,1,1,1,1,4,100.0,1.57,0.25,0.25,72.7,1.57,0.39,0,2020-2021
1599,Fernando Marçal,Brazil,DF,Wolves,Premier League,31,1989,13,623,0,0,0,0,0,0.1,0.1,8,23,0.00,0.00,13,5,54.5,2,9,12,25,0,0,0,0,0,0,0,0,304,379,80.2,1846,93.1,81.5,53.5,4,22,1,28,13,53.8,46.2,8,5,0,2,0,2,0.0,0.00,0.00,0,57.9,1.15,0.00,0,2020-2021
1600,Fernando Marçal,Brazil,DF,Lyon,Ligue 1,31,1989,1,78,0,0,0,0,0,0.0,0.0,2,18,0.00,0.00,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,61,74,82.4,518,90.0,80.0,78.9,0,16,1,0,0,0,0,2,0,0,0,0,0,0,0.00,0,0,87.5,5.77,0.00,0,2020-2021
1601,Marcelo,Brazil,DF,Real Madrid,La Liga,32,1988,16,1050,0,2,2,0,0,0.5,0.5,24,96,0.00,0.17,25,21,45.8,1,12,10,15,0,0,0,0,0,0,0,0,699,876,79.8,3399,89.6,81.9,50.5,16,74,28,19,14,85.7,14.3,24,26,4,5,0,12,0.0,0.00,0.00,0,22.7,3.69,0.26,0,2020-2021
1602,Marcelo,Brazil,DF,Lyon,Ligue 1,33,1987,34,2907,3,0,3,3,0,1.8,1.8,18,146,0.09,0.00,44,29,70.3,25,10,49,122,2,0,0,0,0,0,0,0,1828,2080,87.9,13417,92.7,93.9,62.6,8,125,7,244,5,60.0,40.0,18,10,1,2,3,24,29.2,0.22,0.13,0.43,71.6,1.05,0.00,0,2020-2021
1603,Solly March,England,DF,Brighton,Premier League,26,1994,21,1672,2,1,3,2,0,1.7,1.7,74,79,0.11,0.05,49,23,52.9,5,25,22,30,0,0,0,0,0,0,0,0,676,979,69.1,3652,86.7,72.1,43.6,27,41,34,44,63,69.8,30.2,74,34,18,24,2,22,18.2,0.22,0.09,0.50,38.9,3.12,0.16,0,2020-2021
1604,Federico Marchetti,Italy,GK,Genoa,Serie A,37,1983,4,334,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,0,100.0,0,0,0,2,1,11,2.96,7,38.9,0,0.0,0,114,137,83.2,1560,100.0,97.8,48.8,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.0,0.27,0.00,2.1,2020-2021
1605,Riccardo Marchizza,Italy,DF,Spezia,Serie A,22,1998,24,1561,0,2,2,0,0,0.4,0.4,33,45,0.00,0.12,20,11,57.1,4,9,11,27,0,0,0,0,0,0,0,0,761,969,78.5,3434,93.2,84.4,52.3,15,35,11,43,18,33.3,66.7,33,20,6,8,0,7,0.0,0.00,0.00,0,55.0,1.61,0.17,0,2020-2021
1606,Gian Marco Ferrari,Italy,DF,Sassuolo,Serie A,28,1992,34,3014,0,4,4,0,0,2.0,2.0,38,187,0.00,0.12,32,20,43.5,37,9,50,100,1,0,0,0,0,0,0,0,2495,2732,91.3,16999,94.1,95.0,70.0,15,229,11,371,12,50.0,50.0,38,32,4,7,0,25,20.0,0.15,0.00,0.00,57.0,1.10,0.18,0,2020-2021
1607,Iván Marcone,Argentina,MF,Elche,La Liga,30,1990,33,2645,0,0,0,0,0,0.1,0.1,15,103,0.00,0.00,64,41,41.7,8,19,36,33,3,0,0,0,0,0,0,0,1319,1521,86.7,7582,90.3,91.4,74.9,10,107,5,110,17,76.5,23.5,15,7,0,12,0,2,0.0,0.00,0.00,0,56.8,0.85,0.03,0,2020-2021
1608,Óscar de Marcos,Spain,DF,Athletic Club,La Liga,31,1989,25,1520,1,2,3,1,0,1.8,1.8,54,49,0.06,0.12,28,17,40.0,1,11,12,38,0,0,0,0,0,0,0,0,571,774,73.8,2864,84.5,73.5,53.0,12,37,14,41,12,58.3,41.7,54,35,7,4,1,6,83.3,0.30,0.17,0.20,46.2,1.72,0.30,0,2020-2021
1609,Dario Maresic,Austria,DF,Reims,Ligue 1,20,1999,8,514,0,0,0,0,0,0.0,0.0,9,39,0.00,0.00,12,7,57.1,2,5,10,17,1,0,0,0,0,0,0,0,287,348,82.5,2402,83.8,92.9,66.3,1,34,0,48,0,0,0,9,4,0,2,0,0,0,0.00,0,0,66.7,0.35,0.00,0,2020-2021
1610,José Mari,Spain,MF,Cádiz,La Liga,32,1987,22,1451,1,0,1,0,1,1.2,0.4,8,38,0.06,0.00,32,17,45.2,7,9,27,33,1,0,0,0,0,0,0,0,321,471,68.2,2048,75.3,76.7,54.4,8,38,1,48,25,64.0,36.0,8,8,1,13,1,16,18.8,0.19,0.00,0.00,50.0,0.87,0.06,0,2020-2021
1611,Pablo Marí,Spain,DF,Arsenal,Premier League,26,1993,10,900,0,0,0,0,0,0.1,0.1,4,21,0.00,0.00,15,9,50.0,7,1,9,30,2,0,0,0,0,0,0,0,552,630,87.6,3287,94.0,93.0,53.0,2,13,0,83,3,100.0,0.0,4,4,0,0,0,2,0.0,0.00,0.00,0,54.3,0.30,0.00,0,2020-2021
1612,José María Giménez,Uruguay,DF,Atlético Madrid,La Liga,25,1995,21,1765,0,0,0,0,0,1.1,1.1,11,59,0.00,0.00,20,7,70.6,11,6,21,65,0,0,0,0,0,0,0,0,974,1128,86.3,6871,92.1,92.9,64.5,4,39,2,134,2,50.0,50.0,11,6,0,1,0,14,35.7,0.25,0.00,0.00,60.8,0.41,0.00,0,2020-2021
1613,Mariano,Dominican Republic,FW,Real Madrid,La Liga,26,1993,16,513,1,0,1,1,0,1.7,1.7,7,8,0.18,0.00,4,2,0.0,1,2,0,3,0,0,0,0,0,0,0,0,75,107,70.1,160,75.9,75.0,66.7,2,4,2,7,12,58.3,41.7,7,13,5,14,1,15,20.0,0.53,0.07,0.33,58.8,1.58,0.18,0,2020-2021
1614,Jordan Marié,France,MF,Dijon,Ligue 1,28,1991,24,1432,0,0,0,0,0,0.9,0.9,6,70,0.00,0.00,34,17,41.1,5,9,23,12,2,0,0,0,0,0,0,0,635,773,82.1,2954,87.3,84.7,73.6,7,63,6,27,18,61.1,38.9,6,10,1,11,0,10,10.0,0.06,0.00,0.00,57.1,1.38,0.00,0,2020-2021
1615,Adrián Marín,Spain,DF,Alavés,La Liga,23,1997,5,93,0,0,0,0,0,0.1,0.1,1,6,0.00,0.00,1,1,0.0,0,1,2,2,0,0,0,0,0,0,0,0,38,55,69.1,293,87.5,78.9,25.0,1,2,1,3,1,0.0,100.0,1,1,1,0,0,1,0.0,0.00,0.00,0,75.0,0.96,0.00,0,2020-2021
1616,Adrián Marín,Spain,DF,Granada,La Liga,23,1997,9,269,0,1,1,0,0,0.1,0.1,5,17,0.00,0.33,5,2,66.7,2,3,4,9,0,0,0,0,0,0,0,0,85,130,65.4,896,78.3,70.9,36.8,1,10,1,6,3,100.0,0.0,5,2,0,0,0,1,0.0,0.00,0.00,0,66.7,1.67,0.67,0,2020-2021
1617,Răzvan Marin,Romania,MF,Cagliari,Serie A,24,1996,37,2965,3,6,9,3,0,1.4,1.4,45,159,0.09,0.18,54,33,50.9,10,19,29,15,0,0,0,0,0,0,0,0,1389,1698,81.8,7325,90.7,88.8,54.9,69,142,30,44,73,46.6,53.4,45,48,7,25,3,27,37.0,0.30,0.11,0.30,35.7,3.40,0.27,0,2020-2021
1618,Guillermo Maripán,Chile,DF,Monaco,Ligue 1,26,1994,28,2089,5,1,6,5,0,2.2,2.2,16,83,0.22,0.04,26,11,55.6,11,7,27,66,1,0,0,0,0,0,0,0,1501,1670,89.9,10911,92.5,94.9,72.8,3,53,6,163,2,100.0,0.0,16,7,0,0,5,15,40.0,0.26,0.33,0.83,51.3,0.43,0.09,0,2020-2021
1619,Marlon,Brazil,DF,Sassuolo,Serie A,24,1995,24,1742,0,0,0,0,0,0.3,0.3,12,79,0.00,0.00,19,13,72.2,17,6,27,44,2,0,0,0,0,0,0,0,1545,1627,95.0,9056,95.9,97.3,85.0,1,101,1,152,8,100.0,0.0,12,10,0,4,0,4,50.0,0.10,0.00,0.00,55.9,0.57,0.00,0,2020-2021
1621,Marquinhos,Brazil,DF,Paris S-G,Ligue 1,26,1994,25,2128,3,1,4,3,0,2.2,2.2,14,117,0.13,0.04,27,21,57.7,9,12,27,75,2,0,0,0,0,0,0,0,1612,1739,92.7,11111,96.1,95.2,77.6,3,144,12,194,2,100.0,0.0,14,16,0,3,3,15,53.3,0.34,0.20,0.38,63.6,0.72,0.21,0,2020-2021
1622,Luca Marrone,Italy,DF,Crotone,Serie A,30,1990,21,1588,0,0,0,0,0,0.4,0.4,4,33,0.00,0.00,25,18,61.9,11,11,26,56,1,0,0,0,0,0,0,0,891,1018,87.5,6431,93.6,92.9,58.9,0,20,1,215,2,50.0,50.0,4,2,0,1,0,4,50.0,0.11,0.00,0.00,47.6,0.23,0.00,0,2020-2021
1623,Roger Martí,Spain,FW,Levante,La Liga,29,1991,33,2198,12,4,16,10,2,9.7,6.5,12,44,0.49,0.16,11,7,26.1,3,7,4,6,0,0,0,0,0,0,0,0,357,519,68.8,1049,78.8,66.7,55.6,18,26,13,9,19,73.7,26.3,12,15,6,26,12,42,45.2,0.78,0.24,0.53,31.3,1.64,0.33,0,2020-2021
1624,Anthony Martial,France,FW,Manchester Utd,Premier League,24,1995,22,1480,4,3,7,4,0,6.5,6.5,48,46,0.24,0.18,2,1,0.0,3,14,1,8,0,0,0,0,0,0,0,0,409,492,83.1,959,88.2,82.8,83.3,17,25,15,12,59,59.3,40.7,48,32,18,37,4,43,46.5,1.22,0.09,0.20,40.0,2.92,0.55,0,2020-2021
1625,Aarón Martín,Spain,DF,Celta Vigo,La Liga,23,1997,19,1540,0,3,3,0,0,0.2,0.2,32,42,0.00,0.18,34,20,30.3,4,11,13,37,0,0,0,0,0,0,0,0,675,866,77.9,3019,91.6,76.8,37.6,6,29,7,52,25,68.0,32.0,32,24,3,7,0,5,20.0,0.06,0.00,0.00,44.1,0.88,0.18,0,2020-2021
1626,Aarón Martín,Spain,DF,Mainz 05,Bundesliga,23,1997,5,262,0,0,0,0,0,0.0,0.0,5,9,0.00,0.00,3,2,50.0,0,1,2,2,0,0,0,0,0,0,0,0,120,173,69.4,856,83.6,65.7,48.0,3,6,3,7,5,60.0,40.0,5,1,1,2,0,1,0.0,0.00,0.00,0,50.0,1.37,0.00,0,2020-2021
1627,Álex Martín,Spain,DF,Cádiz,La Liga,22,1998,2,96,0,0,0,0,0,0.0,0.0,1,3,0.00,0.00,2,0,50.0,1,0,0,6,0,0,0,0,0,0,0,0,31,41,75.6,299,100.0,92.9,53.8,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0.00,0,0,66.7,0.00,0.00,0,2020-2021
1628,Jonas Martin,France,MF,Rennes,Ligue 1,30,1990,12,482,0,0,0,0,0,0.0,0.0,5,26,0.00,0.00,11,9,35.7,2,9,13,2,1,0,0,0,0,0,0,0,340,383,88.8,1305,92.9,92.3,71.4,3,29,3,7,7,28.6,71.4,5,7,1,5,0,0,0,0.00,0,0,50.0,2.05,0.37,0,2020-2021
1629,Gabriel Martinelli,Brazil,FW,Arsenal,Premier League,19,2001,14,589,2,1,3,2,0,3.3,3.3,23,8,0.31,0.15,7,1,40.0,0,6,8,4,0,0,0,0,0,0,0,0,121,159,76.1,346,82.4,78.0,28.6,9,3,6,7,25,52.0,48.0,23,6,13,7,2,20,40.0,1.22,0.10,0.25,35.0,3.20,0.15,0,2020-2021
1630,Emiliano Martínez,Argentina,GK,Aston Villa,Premier League,27,1992,38,3420,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,3,3,75.0,0,0,2,10,2,46,1.21,133,78.0,15,39.5,16.7,880,1319,66.7,20290,98.5,98.4,43.5,2,26,1,1172,0,0,0,0,0,0,0,0,0,0,0.00,0,0,84.6,0.13,0.03,6.9,2020-2021
