rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season
2082,Sergio Reguilón,Spain,DF,Sevilla,La Liga,22,1996,31,2509,2,4,6,2,0,2.3,2.3,121,128,0.07,0.14,57,30,42.2,5,20,33,53,0,0,0,0,0,0,0,0,1419,1808,78.5,7931,89.7,77.2,54.5,41,82,42,68,69,71.0,29.0,121,93,26,26,2,28,25.0,0.25,0.07,0.29,49.4,2.83,0.32,0,2019-2020
2083,Ken Reichel,Germany,DF,Union Berlin,Bundesliga,32,1986,7,533,0,0,0,0,0,0.2,0.2,8,16,0.00,0.00,6,3,23.1,1,7,9,12,0,0,0,0,0,0,0,0,180,258,69.8,1364,88.0,70.1,37.8,2,9,3,14,4,50.0,50.0,8,5,1,2,0,5,60.0,0.51,0.00,0.00,40.0,1.35,0.17,0,2019-2020
2084,Manolo Reina,Spain,GK,Mallorca,La Liga,34,1985,36,3240,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0.0,0,2,5,9,1,60,1.67,119,74.3,5,13.9,6.7,751,1195,62.8,20379,100.0,97.5,41.2,0,20,0,1119,0,0,0,0,1,0,0,0,0,0,0.00,0,0,100.0,0.11,0.00,5.0,2019-2020
2085,Pepe Reina,Spain,GK,Aston Villa,Premier League,36,1982,12,1080,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0.0,0,0,0,9,1,20,1.67,32,66.0,2,16.7,33.3,281,399,70.4,7064,100.0,97.4,54.1,1,4,0,370,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.17,0.00,4.8,2019-2020
2086,Pepe Reina,Spain,GK,Milan,Serie A,36,1982,1,90,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,0,1,1,1.00,4,83.3,0,0.0,100.0,27,36,75.0,710,100.0,100.0,61.9,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.00,0.00,11.8,2019-2020
2087,Jeff Reine-Adélaïde,France,MF,Angers,Ligue 1,21,1998,1,79,1,1,2,1,0,0.8,0.8,4,6,1.14,1.14,3,1,100.0,0,1,0,1,0,0,0,0,0,0,0,0,28,34,82.4,147,92.9,90.9,66.7,1,5,3,0,11,81.8,18.2,4,5,1,2,1,2,50.0,1.14,0.50,1.00,100.0,3.42,1.14,0,2019-2020
2088,Jeff Reine-Adélaïde,France,MF,Lyon,Ligue 1,21,1998,14,783,2,1,3,2,0,1.0,1.0,39,42,0.23,0.11,10,8,38.5,1,2,7,4,0,0,0,0,0,0,0,0,357,420,85.0,1186,92.8,88.1,60.0,11,33,6,8,48,72.9,27.1,39,34,7,23,2,4,75.0,0.34,0.50,0.67,40.0,4.13,0.69,0,2019-2020
2089,Karim Rekik,Netherlands,DF,Hertha BSC,Bundesliga,24,1994,14,1260,1,0,1,1,0,0.6,0.6,15,45,0.07,0.00,16,10,50.0,15,8,18,44,0,0,0,0,0,0,0,0,626,715,87.6,4352,92.1,93.1,72.2,3,37,1,83,5,80.0,20.0,15,8,0,3,1,5,40.0,0.14,0.20,0.50,59.0,0.71,0.21,0,2019-2020
2090,Álex Remiro,Spain,GK,Real Sociedad,La Liga,24,1995,25,2250,0,0,0,0,0,0.1,0.1,0,0,0.00,0.00,0,0,0.0,0,0,0,25,1,32,1.28,60,73.1,6,24.0,12.5,684,914,74.8,13034,100.0,98.7,48.7,1,8,0,851,0,0,0,0,1,0,0,0,1,0.0,0.00,0.00,0,100.0,0.16,0.00,2.0,2019-2020
2091,Loïc Rémy,France,FW,Lille,Ligue 1,32,1987,20,963,7,0,7,7,0,4.6,4.6,19,20,0.65,0.00,4,1,0.0,1,0,0,7,0,0,0,0,0,0,0,0,168,215,78.1,431,83.1,83.1,87.5,8,16,5,8,19,57.9,42.1,19,13,6,9,7,28,39.3,1.03,0.25,0.64,38.7,2.90,0.37,0,2019-2020
2092,Panagiotis Retsos,Greece,DF,Leverkusen,Bundesliga,20,1998,3,114,0,0,0,0,0,0.0,0.0,3,5,0.00,0.00,6,3,25.0,0,2,2,2,0,0,0,0,0,0,0,0,83,96,86.5,262,89.1,92.0,70.0,1,3,0,5,1,100.0,0.0,3,2,0,1,0,0,0,0.00,0,0,100.0,0.78,0.00,0,2019-2020
2093,Marco Reus,Germany,MF,Dortmund,Bundesliga,30,1989,19,1495,11,5,16,10,1,8.7,8.0,37,76,0.66,0.30,26,16,15.8,2,15,9,11,0,0,0,0,0,0,0,0,533,660,80.8,1728,89.9,83.1,59.2,22,44,19,16,46,56.5,43.5,37,30,9,21,11,46,50.0,1.38,0.22,0.43,23.5,3.37,0.54,0,2019-2020
2094,Elvis Rexhbeçaj,Kosovo,MF,Köln,Bundesliga,21,1997,13,623,0,3,3,0,0,1.5,1.5,9,25,0.00,0.43,16,12,38.5,0,7,3,4,0,0,0,0,0,0,0,0,162,235,68.9,874,82.3,69.5,62.1,9,20,4,7,12,83.3,16.7,9,5,2,6,0,13,53.8,1.01,0.00,0.00,38.5,3.04,1.01,0,2019-2020
2095,Gio Reyna,United States,MF,Dortmund,Bundesliga,16,2002,15,355,0,1,1,0,0,0.2,0.2,11,17,0.00,0.25,6,2,25.0,0,3,0,2,0,0,0,0,0,0,0,0,185,220,84.1,554,86.8,86.5,80.0,5,10,2,3,21,66.7,33.3,11,7,6,8,0,4,50.0,0.51,0.00,0.00,20.0,4.58,1.02,0,2019-2020
2096,Baptiste Reynet,France,GK,Toulouse,Ligue 1,28,1990,23,2035,0,0,0,0,0,0.0,0.0,1,1,0.00,0.00,1,1,33.3,0,0,0,12,0,49,2.17,68,61.0,2,9.1,40.0,535,848,63.1,14216,98.6,98.1,46.2,1,18,0,716,0,0,0,1,0,0,1,0,0,0,0.00,0,0,66.7,0.13,0.00,2.5,2019-2020
2097,Nico Ribaudo,Spain,FW,Espanyol,La Liga,18,2001,6,182,0,0,0,0,0,0.1,0.1,7,11,0.00,0.00,3,1,33.3,0,1,1,0,0,0,0,0,0,0,0,0,55,71,77.5,217,90.3,95.0,44.4,5,6,4,0,10,70.0,30.0,7,5,2,5,0,4,75.0,1.48,0.00,0.00,0.0,2.95,0.00,0,2019-2020
2098,Lucas Ribeiro,Brazil,MF,Hoffenheim,Bundesliga,20,1999,2,65,1,0,1,1,0,0.5,0.5,1,0,1.38,0.00,1,0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,15,17,88.2,40,100.0,85.7,50.0,0,0,0,2,5,60.0,40.0,1,0,0,2,1,1,100.0,1.38,1.00,1.00,100.0,2.77,0.00,0,2019-2020
2099,Franck Ribéry,France,FW,Fiorentina,Serie A,36,1983,21,1409,3,3,6,3,0,2.6,2.6,99,109,0.19,0.19,20,14,20.0,0,9,3,3,0,0,0,0,0,0,0,0,614,732,83.9,2348,89.9,86.7,75.9,35,71,37,8,84,61.9,38.1,99,71,36,50,3,24,54.2,0.83,0.13,0.23,28.6,4.93,0.51,0,2019-2020
2101,Declan Rice,England,MF,West Ham,Premier League,20,1999,38,3420,1,3,4,1,0,1.3,1.3,52,180,0.03,0.08,116,60,48.0,9,32,77,55,0,0,0,0,0,0,0,0,1506,1768,85.2,7897,90.5,89.3,72.6,21,185,21,105,65,75.4,24.6,52,47,3,21,1,31,29.0,0.24,0.03,0.11,60.0,1.53,0.18,0,2019-2020
2103,Richarlison,Brazil,FW,Everton,Premier League,22,1997,36,3070,13,3,16,13,0,9.1,9.1,95,93,0.38,0.09,70,47,48.2,4,30,12,42,0,0,0,0,0,0,0,0,533,853,62.5,1907,73.5,68.8,42.9,34,31,30,49,111,55.0,45.0,95,68,44,74,13,90,35.6,0.94,0.14,0.41,38.3,2.73,0.26,0,2019-2020
2104,Marco Richter,Germany,MF,Augsburg,Bundesliga,21,1997,31,2280,4,3,7,4,0,4.7,4.7,40,57,0.16,0.12,21,16,27.5,0,15,24,17,0,0,0,0,0,0,0,0,332,562,59.1,1903,70.2,65.1,46.1,22,32,19,16,107,41.1,58.9,40,42,20,53,4,64,31.3,0.79,0.06,0.20,34.8,2.09,0.28,0,2019-2020
2105,Diego Rico,Spain,DF,Bournemouth,Premier League,26,1993,27,2332,0,4,4,0,0,0.4,0.4,42,145,0.00,0.15,61,39,49.2,7,24,84,91,0,0,0,0,0,0,0,0,993,1516,65.5,9108,85.1,66.7,39.1,33,96,28,101,24,54.2,45.8,42,37,1,21,0,11,27.3,0.12,0.00,0.00,54.1,2.32,0.27,0,2019-2020
2106,Sergio Rico,Spain,GK,Paris S-G,Ligue 1,25,1993,2,180,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,1,2,4,2.00,6,60.0,0,0.0,0,38,48,79.2,468,88.2,100.0,11.1,0,0,0,46,1,100.0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0.00,3.0,2019-2020
2107,Jaïro Riedewald,Netherlands,DF,Crystal Palace,Premier League,22,1996,17,769,0,0,0,0,0,0.1,0.1,8,31,0.00,0.00,14,10,63.6,2,5,17,23,1,0,0,0,0,0,0,0,293,399,73.4,1970,81.5,73.3,40.5,2,36,5,29,11,72.7,27.3,8,7,0,7,0,3,0.0,0.00,0.00,0,37.5,0.70,0.00,0,2019-2020
2108,Emiliano Rigoni,Argentina,MF,Sampdoria,Serie A,26,1993,8,431,0,1,1,0,0,1.3,1.3,17,18,0.00,0.21,5,4,30.0,1,4,3,1,0,0,0,0,0,0,0,0,127,192,66.1,708,81.0,69.8,47.4,15,12,9,2,21,47.6,52.4,17,11,5,9,0,7,28.6,0.42,0.00,0.00,35.7,5.43,0.42,0,2019-2020
2109,Tomás Rincón,Venezuela,MF,Torino,Serie A,31,1988,32,2702,1,3,4,1,0,1.0,1.0,68,148,0.03,0.10,56,25,35.4,3,17,36,62,0,0,0,0,0,0,0,0,1052,1297,81.1,5971,89.6,84.5,65.4,28,117,22,77,43,69.8,30.2,68,42,9,27,1,16,43.8,0.23,0.06,0.14,72.0,1.73,0.13,0,2019-2020
2110,Luis Rioja,Spain,MF,Alavés,La Liga,25,1993,28,1634,0,0,0,0,0,0.4,0.4,51,42,0.00,0.00,18,12,32.0,0,21,16,6,0,0,0,0,0,0,0,0,304,446,68.2,1255,87.6,65.6,23.1,15,15,15,8,52,48.1,51.9,51,35,8,21,0,9,22.2,0.11,0.00,0.00,28.2,1.49,0.06,0,2019-2020
2111,Renaud Ripart,France,FW,Nîmes,Ligue 1,26,1993,24,2027,4,2,6,2,2,5.1,3.6,35,43,0.18,0.09,39,23,39.1,2,15,12,37,0,0,0,0,0,0,0,0,416,624,66.7,1869,74.4,70.2,53.1,20,33,12,44,56,35.7,64.3,35,28,4,40,4,47,27.7,0.58,0.04,0.15,37.7,2.13,0.09,0,2019-2020
2113,Andrea Rispoli,Italy,DF,Lecce,Serie A,30,1988,28,1909,0,0,0,0,0,1.2,1.2,63,73,0.00,0.00,24,18,50.0,7,21,32,62,1,0,0,0,0,0,0,0,843,1111,75.9,6433,90.2,78.2,48.4,16,53,22,99,11,45.5,54.5,63,44,4,4,0,12,25.0,0.14,0.00,0.00,59.5,2.08,0.09,0,2019-2020
2114,Marcel Risse,Germany,MF,Köln,Bundesliga,29,1989,6,132,0,2,2,0,0,0.1,0.1,4,4,0.00,1.36,3,2,100.0,0,1,1,1,0,0,0,0,0,0,0,0,31,73,42.5,340,56.3,55.2,26.3,6,1,2,2,3,33.3,66.7,4,2,2,1,0,1,0.0,0.00,0.00,0,0,5.45,1.36,0,2019-2020
2115,Mihailo Ristić,Serbia,DF,Montpellier,Ligue 1,23,1995,18,811,0,2,2,0,0,0.3,0.3,15,23,0.00,0.22,18,14,45.0,2,5,7,18,0,0,0,0,0,0,0,0,272,375,72.5,1641,84.4,80.3,58.3,11,13,8,21,10,40.0,60.0,15,14,4,4,0,8,12.5,0.11,0.00,0.00,46.4,2.11,0.22,0,2019-2020
2116,Matt Ritchie,Scotland,DF,Newcastle Utd,Premier League,29,1989,18,1315,2,1,3,2,0,1.7,0.9,23,52,0.14,0.07,22,15,20.0,5,15,14,31,1,0,0,0,0,0,0,0,480,701,68.5,3062,89.4,70.1,36.9,32,36,15,41,14,57.1,42.9,23,23,2,7,2,25,28.0,0.48,0.08,0.29,53.8,3.83,0.21,0,2019-2020
2117,Marlon Ritter,Germany,MF,Paderborn 07,Bundesliga,24,1994,11,435,0,1,1,0,0,0.4,0.4,6,19,0.00,0.21,7,5,44.4,0,7,8,3,0,0,0,0,0,0,0,0,138,210,65.7,1070,80.0,83.6,37.0,10,19,5,7,4,50.0,50.0,6,5,3,4,0,9,22.2,0.41,0.00,0.00,0.0,4.76,0.83,0,2019-2020
2118,Cristian Rivera,Spain,MF,Leganés,La Liga,22,1997,5,311,0,0,0,0,0,0.0,0.0,0,9,0.00,0.00,6,4,50.0,3,1,4,7,0,0,0,0,0,0,0,0,101,122,82.8,611,83.9,89.8,76.9,1,11,1,12,3,66.7,33.3,0,1,0,3,0,1,0.0,0.00,0.00,0,50.0,0.87,0.00,0,2019-2020
2119,Maxence Rivera,France,MF,Saint-Étienne,Ligue 1,17,2002,1,25,0,0,0,0,0,0.0,0.0,0,1,0.00,0.00,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,33.3,34,33.3,20.0,100.0,0,0,0,0,4,75.0,25.0,0,1,0,1,0,1,0.0,0.00,0.00,0,0,3.60,0.00,0,2019-2020
2120,Rober,Spain,DF,Levante,La Liga,24,1995,4,191,0,0,0,0,0,0.0,0.0,3,5,0.00,0.00,3,1,100.0,0,0,3,2,0,0,0,0,0,0,0,0,81,95,85.3,792,81.3,97.7,66.7,0,4,0,14,1,100.0,0.0,3,1,0,0,0,0,0,0.00,0,0,62.5,1.41,0.00,0,2019-2020
2121,Roberto,Spain,GK,West Ham,Premier League,33,1986,8,687,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,2,2,17,2.23,35,68.6,0,0.0,0.0,112,230,48.7,3573,100.0,100.0,32.0,0,3,0,229,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.00,0.00,0.0,2019-2020
2122,Roberto,Spain,GK,Alavés,La Liga,33,1986,9,790,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,1,100.0,0,0,0,2,0,19,2.16,35,70.4,2,25.0,0.0,121,236,51.3,5563,100.0,100.0,44.7,0,11,0,235,0,0,0,0,0,0,0,0,1,0.0,0.00,0.00,0,100.0,0.23,0.00,2.8,2019-2020
2123,Sergi Roberto,Spain,DF,Barcelona,La Liga,27,1992,30,2339,1,2,3,1,0,0.6,0.6,78,151,0.04,0.08,35,22,60.0,3,9,33,36,0,0,0,0,0,0,0,0,1955,2155,90.7,6112,94.0,92.9,79.3,25,120,40,65,26,65.4,34.6,78,80,8,22,1,6,33.3,0.08,0.17,0.50,57.1,2.35,0.38,0,2019-2020
2124,Patrick Roberts,England,FW,Norwich City,Premier League,22,1997,3,26,0,0,0,0,0,0.0,0.0,1,2,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,66.7,29,80.0,100.0,33.3,0,0,0,0,4,100.0,0.0,1,2,0,0,0,0,0,0.00,0,0,0,10.38,0.00,0,2019-2020
2125,Andrew Robertson,Scotland,DF,Liverpool,Premier League,25,1994,36,3111,2,12,14,2,0,1.8,1.8,149,219,0.06,0.35,54,31,44.3,7,22,38,72,1,0,0,0,0,0,0,0,2391,2996,79.8,11408,90.1,81.5,48.9,60,166,56,89,44,50.0,50.0,149,115,20,9,2,22,27.3,0.17,0.09,0.33,49.3,3.76,0.64,0,2019-2020
2126,Callum Robinson,Ireland,FW,Sheffield Utd,Premier League,24,1995,16,676,1,1,2,1,0,1.6,1.6,12,10,0.13,0.13,6,3,28.6,0,3,7,3,0,0,0,0,0,0,0,0,120,154,77.9,243,91.0,80.4,43.8,4,7,3,0,13,38.5,61.5,12,6,3,17,1,12,33.3,0.53,0.08,0.25,17.4,1.33,0.13,0,2019-2020
2127,Jack Robinson,England,DF,Sheffield Utd,Premier League,25,1993,6,504,0,0,0,0,0,0.0,0.0,4,17,0.00,0.00,10,5,16.7,5,7,8,24,0,0,0,0,0,0,0,0,203,274,74.1,1621,91.5,80.3,38.0,2,21,1,35,2,100.0,0.0,4,1,0,1,0,0,0,0.00,0,0,60.9,0.71,0.00,0,2019-2020
2128,Joel Robles,Spain,GK,Betis,La Liga,29,1990,33,2887,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0.0,0,0,0,13,2,48,1.50,83,71.5,5,15.2,0.0,840,1151,73.0,14185,99.0,99.0,42.0,0,15,1,1027,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.09,0.00,2.2,2019-2020
2129,Marc Roca,Spain,MF,Espanyol,La Liga,22,1996,35,3008,2,1,3,0,2,2.6,1.0,24,261,0.06,0.03,82,52,35.4,10,18,31,53,2,0,0,0,0,0,0,0,1374,1734,79.2,9800,86.6,85.3,62.3,28,223,23,82,26,57.7,42.3,24,26,3,24,2,30,10.0,0.09,0.00,0.00,39.2,2.12,0.09,0,2019-2020
2130,Rubén Rochina,Spain,MF,Levante,La Liga,28,1991,28,1875,4,3,7,4,0,3.3,3.3,28,129,0.19,0.14,41,26,36.5,0,16,12,19,1,0,0,0,0,0,0,0,694,971,71.5,4492,86.4,77.7,47.5,27,110,23,30,77,64.9,35.1,28,22,5,40,4,60,21.7,0.62,0.07,0.31,52.6,3.36,0.38,0,2019-2020
2131,Sebastian Rode,Germany,MF,Eint Frankfurt,Bundesliga,28,1990,29,1936,3,3,6,3,0,0.7,0.7,37,129,0.14,0.14,58,33,28.8,5,27,34,13,0,0,0,0,0,0,0,0,1006,1194,84.3,4846,90.4,88.5,70.8,23,92,21,39,14,92.9,7.1,37,30,3,11,3,13,46.2,0.28,0.23,0.50,40.0,2.74,0.37,0,2019-2020
2132,Rodri,Spain,MF,Manchester City,Premier League,23,1996,35,2486,3,2,5,3,0,0.9,0.9,41,232,0.11,0.07,50,30,36.5,5,14,26,35,0,0,0,0,0,0,0,0,2400,2590,92.7,10967,95.8,95.0,84.3,34,223,19,82,33,90.9,9.1,41,71,1,28,3,24,37.5,0.33,0.13,0.33,66.3,2.72,0.14,0,2019-2020
2133,Rodrigo,Spain,FW,Valencia,La Liga,28,1991,27,1880,4,7,11,4,0,6.7,6.7,60,77,0.19,0.34,10,6,8.7,1,8,9,13,0,0,0,0,0,0,0,0,470,639,73.6,1590,80.9,76.6,53.8,27,42,26,19,36,61.1,36.1,60,39,18,23,4,41,34.1,0.67,0.10,0.29,33.3,2.49,0.67,0,2019-2020
2134,Kévin Rodrigues,Portugal,DF,Leganés,La Liga,25,1994,26,1931,1,2,3,1,0,1.2,1.2,27,50,0.05,0.09,56,31,54.3,3,27,31,26,1,0,0,0,0,0,0,0,502,773,64.9,3556,80.9,69.0,39.5,33,31,19,43,51,70.6,29.4,27,27,6,29,1,23,34.8,0.37,0.04,0.13,30.0,2.94,0.19,0,2019-2020
2135,Kévin Rodrigues,Portugal,DF,Real Sociedad,La Liga,25,1994,1,6,0,0,0,0,0,0.1,0.1,0,0,0.00,0.00,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,66.7,10,66.7,100.0,100.0,0,1,0,0,0,0,0,0,2,0,0,0,1,0.0,0.00,0.00,0,100.0,15.00,0.00,0,2019-2020
2136,Ángel Rodríguez,Spain,FW,Getafe,La Liga,32,1987,32,1407,10,3,13,9,1,7.5,6.6,31,22,0.64,0.19,14,8,11.1,1,9,3,10,0,0,0,0,0,0,0,0,182,307,59.3,554,70.2,58.0,47.1,18,18,8,9,33,60.6,39.4,31,13,15,29,10,52,42.3,1.41,0.17,0.41,28.6,2.24,0.38,0,2019-2020
2137,Óscar Rodríguez Arnaiz,Spain,MF,Leganés,La Liga,21,1998,30,1914,9,2,11,7,2,4.8,3.2,65,97,0.42,0.09,23,10,31.7,0,19,14,13,0,0,0,0,0,0,0,0,549,811,67.7,2685,80.2,72.1,47.3,31,56,24,11,84,51.2,48.8,65,59,15,17,9,60,43.3,1.22,0.12,0.27,30.9,3.95,0.24,0,2019-2020
2138,Dani Rodríguez,Spain,MF,Mallorca,La Liga,31,1988,37,3039,5,2,7,4,1,5.3,4.5,85,151,0.15,0.06,59,32,29.5,3,32,38,27,1,0,0,0,0,0,0,0,933,1168,79.9,4339,87.0,84.8,59.6,39,103,26,49,89,52.8,47.2,85,59,12,52,5,50,22.0,0.33,0.08,0.36,33.3,2.61,0.30,0,2019-2020
2139,Guido Rodríguez,Argentina,MF,Betis,La Liga,25,1994,14,936,1,0,1,1,0,0.7,0.7,4,42,0.10,0.00,24,16,60.0,4,9,10,21,0,0,0,0,0,0,0,0,438,513,85.4,2289,85.9,90.5,81.0,3,35,3,27,15,86.7,13.3,4,12,0,9,1,12,25.0,0.29,0.08,0.33,59.4,0.96,0.19,0,2019-2020
2140,James Rodríguez,Colombia,MF,Real Madrid,La Liga,28,1991,8,419,1,1,2,1,0,1.1,1.1,10,34,0.21,0.21,17,13,50.0,0,3,3,1,0,0,0,0,0,0,0,0,233,303,76.9,1130,88.5,87.1,54.4,14,29,8,0,1,100.0,0.0,10,7,0,3,1,9,11.1,0.21,0.11,1.00,40.0,5.16,0.21,0,2019-2020
2141,Jay Rodriguez,England,FW,Burnley,Premier League,30,1989,36,2016,8,1,9,7,1,8.8,8.0,31,33,0.36,0.04,29,19,24.2,6,27,5,12,0,0,0,0,0,0,0,0,326,483,67.5,822,76.8,54.3,47.8,6,26,7,20,39,46.2,53.8,31,27,14,43,8,66,39.4,1.16,0.11,0.27,34.5,1.43,0.27,0,2019-2020
2143,Ricardo Rodríguez,Switzerland,DF,Milan,Serie A,26,1992,5,386,0,0,0,0,0,0.0,0.0,11,19,0.00,0.00,6,1,33.3,2,1,5,17,0,0,0,0,0,0,0,0,233,270,86.3,1157,95.5,89.5,63.8,1,13,3,14,2,0.0,100.0,11,9,0,5,0,1,0.0,0.00,0.00,0,60.0,1.17,0.00,0,2019-2020
2144,Rodrygo,Brazil,FW,Real Madrid,La Liga,18,2001,19,1019,2,0,2,2,0,2.3,2.3,55,36,0.18,0.00,6,1,9.5,0,13,10,5,0,0,0,0,0,0,0,0,419,504,83.1,1427,93.7,72.4,53.8,14,32,20,1,55,49.1,50.9,55,36,26,8,2,16,50.0,0.71,0.13,0.25,30.0,2.56,0.09,0,2019-2020
2146,Marko Rog,Croatia,MF,Cagliari,Serie A,24,1995,30,2317,1,1,2,1,0,1.9,1.9,82,119,0.04,0.04,69,47,26.2,12,28,22,23,0,0,0,0,0,0,0,0,990,1185,83.5,4053,90.1,87.9,64.2,30,96,9,36,82,64.6,35.4,82,75,8,37,1,30,26.7,0.31,0.03,0.13,52.8,3.22,0.31,0,2019-2020
2147,Agustín Rogel,Uruguay,DF,Toulouse,Ligue 1,21,1997,10,858,0,0,0,0,0,0.5,0.5,4,19,0.00,0.00,15,8,53.8,10,3,11,35,2,0,0,0,0,0,0,0,295,346,85.3,1931,92.7,94.2,34.8,2,10,0,58,0,0,0,4,1,0,1,0,4,0.0,0.00,0.00,0,58.5,0.63,0.10,0,2019-2020
2148,Rogério,Brazil,DF,Sassuolo,Serie A,21,1998,15,1015,1,1,2,1,0,0.4,0.4,44,63,0.09,0.09,22,14,69.6,3,10,9,34,0,0,0,0,0,0,0,0,588,700,84.0,2806,92.4,86.6,60.3,12,59,11,40,19,63.2,36.8,44,39,4,4,1,11,36.4,0.35,0.09,0.25,37.5,2.84,0.35,0,2019-2020
2149,Marcos Rojo,Argentina,DF,Manchester Utd,Premier League,29,1990,3,122,0,0,0,0,0,0.2,0.2,0,6,0.00,0.00,3,1,50.0,1,1,0,6,0,0,0,0,0,0,0,0,40,60,66.7,320,88.9,72.4,20.0,0,2,0,8,1,0.0,100.0,0,1,0,0,0,1,0.0,0.00,0.00,0,50.0,0.00,0.00,0,2019-2020
2150,Filippo Romagna,Italy,DF,Sassuolo,Serie A,22,1997,18,1477,0,0,0,0,0,0.1,0.1,4,30,0.00,0.00,7,6,83.3,17,7,10,69,0,0,0,0,0,0,0,0,979,1054,92.9,5270,94.8,94.9,71.9,3,26,0,151,1,100.0,0.0,4,1,0,0,0,2,50.0,0.06,0.00,0.00,56.5,0.85,0.06,0,2019-2020
2151,Alessio Romagnoli,Italy,DF,Milan,Serie A,24,1995,35,3091,1,0,1,1,0,1.6,1.6,17,130,0.03,0.00,46,25,59.3,18,14,56,157,1,0,0,0,0,0,0,0,1808,1994,90.7,12773,95.0,93.9,71.9,11,113,5,272,4,50.0,50.0,17,23,1,0,1,15,20.0,0.09,0.07,0.33,64.5,1.05,0.12,0,2019-2020
2152,Alaixys Romao,Togo,MF,Reims,Ligue 1,35,1984,22,1781,0,0,0,0,0,0.6,0.6,14,102,0.00,0.00,46,29,29.8,3,9,26,38,3,0,0,0,0,0,0,0,814,986,82.6,4104,85.3,87.5,71.0,12,74,12,56,20,75.0,25.0,14,18,0,15,0,12,16.7,0.10,0.00,0.00,36.4,2.12,0.10,0,2019-2020
2153,Cristian Romero,Argentina,DF,Genoa,Serie A,21,1998,30,2577,1,1,2,1,0,2.0,2.0,19,54,0.03,0.03,52,35,29.3,33,26,75,116,2,0,0,0,0,0,0,0,1380,1572,87.8,9364,93.1,92.0,68.8,10,43,4,302,24,70.8,29.2,19,14,1,4,1,15,20.0,0.10,0.07,0.33,68.3,1.08,0.14,0,2019-2020
2155,Oriol Romeu,Spain,MF,Southampton,Premier League,27,1991,30,1860,0,0,0,0,0,0.2,0.2,17,110,0.00,0.00,55,35,36.0,13,22,34,32,0,0,0,0,0,0,0,0,871,1083,80.4,4205,86.4,83.7,61.0,19,88,17,66,16,81.3,18.8,17,22,0,4,0,8,0.0,0.00,0.00,0,52.5,1.98,0.05,0,2019-2020
2156,Rômulo,Italy,MF,Brescia,Serie A,32,1987,22,1723,1,3,4,1,0,2.4,2.4,45,48,0.05,0.16,30,19,35.3,1,17,8,12,1,0,0,0,0,0,0,0,433,543,79.7,1402,89.7,80.7,49.0,17,31,9,21,37,64.9,35.1,45,36,7,18,1,18,38.9,0.37,0.06,0.14,46.2,2.35,0.21,0,2019-2020
2158,Cristiano Ronaldo,Portugal,FW,Juventus,Serie A,34,1985,33,2917,31,5,36,19,12,28.6,18.4,167,118,0.96,0.15,14,10,20.0,3,7,6,21,1,0,0,0,0,0,0,0,1052,1267,83.0,2486,89.9,85.3,75.4,51,74,32,26,87,60.9,39.1,167,126,53,32,31,195,34.4,2.07,0.10,0.28,52.2,4.57,0.62,0,2019-2020
2159,Facundo Roncaglia,Argentina,DF,Osasuna,La Liga,32,1987,16,1277,1,0,1,1,0,0.1,0.1,14,50,0.07,0.00,24,20,55.0,3,15,22,46,0,0,0,0,0,0,0,0,450,599,75.1,4301,82.3,81.2,60.7,4,33,6,71,21,85.7,14.3,14,11,1,4,1,3,66.7,0.14,0.33,0.50,56.9,0.84,0.07,0,2019-2020
