player_season_id,player_id,player_name,club_id,club_name,season_id,season_label,primary_position,appearances,starts,minutes_played,goals,assists,shots,shots_on_target,key_passes,progressive_passes,progressive_carries,successful_dribbles,xg,xa,tackles,interceptions,clearances,aerial_duels_won,yellow_cards,red_cards,clean_sheets,team_goals_scored,team_goals_conceded,league_name,final_table_rank,team_points,team_wins,team_draws,team_losses
roger-ibanez-roma-2021-2022,roger-ibanez,Roger Ibanez,roma,Roma,2021-2022,2021/22,DF,34,32,2889,3,0,20,6,0,0,0,0,0,0,0,0,0,0,9,0,0,59,43,Serie A,6,63,18,9,11
zlatan-ibrahimovic-milan-2021-2022,zlatan-ibrahimovic,Zlatan Ibrahimovic,milan,Milan,2021-2022,2021/22,FW,23,11,1016,8,2,51,20,0,0,0,0,0,0,0,0,0,0,2,0,0,69,31,Serie A,1,86,26,8,4
igor-fiorentina-2021-2022,igor,Igor,fiorentina,Fiorentina,2021-2022,2021/22,DF,30,23,2242,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,0,0,59,51,Serie A,7,62,19,5,14
jonathan-ikone-fiorentina-2021-2022,jonathan-ikone,Jonathan Ikone,fiorentina,Fiorentina,2021-2022,2021/22,FW,17,7,649,1,1,16,6,0,0,0,0,0,0,0,0,0,0,1,0,0,59,51,Serie A,7,62,19,5,14
ivan-ilic-hellas-verona-2021-2022,ivan-ilic,Ivan Ilic,hellas-verona,Hellas Verona,2021-2022,2021/22,MF,32,30,2526,1,3,22,5,0,0,0,0,0,0,0,0,0,0,5,1,0,65,59,Serie A,9,53,14,11,13
josip-ilicic-atalanta-2021-2022,josip-ilicic,Josip Ilicic,atalanta,Atalanta,2021-2022,2021/22,MF,20,8,841,3,3,32,7,0,0,0,0,0,0,0,0,0,0,1,0,0,65,48,Serie A,8,59,16,11,11
ciro-immobile-lazio-2021-2022,ciro-immobile,Ciro Immobile,lazio,Lazio,2021-2022,2021/22,FW,31,31,2711,27,2,118,59,0,0,0,0,0,0,0,0,0,0,4,0,0,77,58,Serie A,5,64,18,10,10
lorenzo-insigne-napoli-2021-2022,lorenzo-insigne,Lorenzo Insigne,napoli,Napoli,2021-2022,2021/22,MF,32,28,2290,11,8,94,36,0,0,0,0,0,0,0,0,0,0,2,0,0,74,31,Serie A,3,79,24,7,7
ardian-ismajli-empoli-2021-2022,ardian-ismajli,Ardian Ismajli,empoli,Empoli,2021-2022,2021/22,DF,20,13,1272,0,0,5,1,0,0,0,0,0,0,0,0,0,0,7,0,0,50,70,Serie A,14,41,10,11,17
armando-izzo-torino-2021-2022,armando-izzo,Armando Izzo,torino,Torino,2021-2022,2021/22,DF,11,6,526,0,0,5,4,0,0,0,0,0,0,0,0,0,0,4,0,0,46,41,Serie A,10,50,13,11,14
mato-jajalo-udinese-2021-2022,mato-jajalo,Mato Jajalo,udinese,Udinese,2021-2022,2021/22,MF,22,6,629,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,61,58,Serie A,12,47,11,14,13
pawel-jaroszynski-salernitana-2021-2022,pawel-jaroszynski,Pawel Jaroszynski,salernitana,Salernitana,2021-2022,2021/22,DF,13,4,516,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,33,78,Serie A,17,31,7,10,21
juan-jesus-napoli-2021-2022,juan-jesus,Juan Jesus,napoli,Napoli,2021-2022,2021/22,DF,21,14,1278,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,74,31,Serie A,3,79,24,7,7
dennis-johnsen-venezia-2021-2022,dennis-johnsen,Dennis Johnsen,venezia,Venezia,2021-2022,2021/22,MF,26,17,1445,1,2,14,5,0,0,0,0,0,0,0,0,0,0,2,0,0,34,69,Serie A,20,27,6,9,23
hamed-junior-traore-sassuolo-2021-2022,hamed-junior-traore,Hamed Junior Traore,sassuolo,Sassuolo,2021-2022,2021/22,MF,31,21,1775,7,2,51,22,0,0,0,0,0,0,0,0,0,0,3,0,0,64,66,Serie A,11,50,13,11,14
yayah-kallon-genoa-2021-2022,yayah-kallon,Yayah Kallon,genoa,Genoa,2021-2022,2021/22,MF,15,5,636,0,1,11,1,0,0,0,0,0,0,0,0,0,0,3,0,0,27,60,Serie A,19,28,4,16,18
pierre-kalulu-milan-2021-2022,pierre-kalulu,Pierre Kalulu,milan,Milan,2021-2022,2021/22,DF,28,21,1944,1,2,5,2,0,0,0,0,0,0,0,0,0,0,4,0,0,69,31,Serie A,1,86,26,8,4
rick-karsdorp-roma-2021-2022,rick-karsdorp,Rick Karsdorp,roma,Roma,2021-2022,2021/22,DF,36,32,2883,0,2,2,1,0,0,0,0,0,0,0,0,0,0,9,1,0,59,43,Serie A,6,63,18,9,11
grigoris-kastanos-salernitana-2021-2022,grigoris-kastanos,Grigoris Kastanos,salernitana,Salernitana,2021-2022,2021/22,MF,27,16,1348,1,1,28,8,0,0,0,0,0,0,0,0,0,0,4,1,0,33,78,Serie A,17,31,7,10,21
moise-kean-juventus-2021-2022,moise-kean,Moise Kean,juventus,Juventus,2021-2022,2021/22,FW,32,12,1098,5,2,28,10,0,0,0,0,0,0,0,0,0,0,5,0,0,57,37,Serie A,4,70,20,10,8
wajdi-kechrida-salernitana-2021-2022,wajdi-kechrida,Wajdi Kechrida,salernitana,Salernitana,2021-2022,2021/22,DF,17,10,952,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,78,Serie A,17,31,7,10,21
franck-kessie-milan-2021-2022,franck-kessie,Franck Kessie,milan,Milan,2021-2022,2021/22,MF,31,25,2308,6,0,35,10,0,0,0,0,0,0,0,0,0,0,2,0,0,69,31,Serie A,1,86,26,8,4
jakub-kiwior-spezia-2021-2022,jakub-kiwior,Jakub Kiwior,spezia,Spezia,2021-2022,2021/22,MF,22,21,1964,0,0,8,4,0,0,0,0,0,0,0,0,0,0,6,0,0,41,71,Serie A,16,36,10,6,22
sofian-kiyine-venezia-2021-2022,sofian-kiyine,Sofian Kiyine,venezia,Venezia,2021-2022,2021/22,MF,26,14,1239,1,0,20,6,0,0,0,0,0,0,0,0,0,0,8,1,0,34,69,Serie A,20,27,6,9,23
simon-kjaer-milan-2021-2022,simon-kjaer,Simon Kjaer,milan,Milan,2021-2022,2021/22,DF,11,10,802,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,69,31,Serie A,1,86,26,8,4
teun-koopmeiners-atalanta-2021-2022,teun-koopmeiners,Teun Koopmeiners,atalanta,Atalanta,2021-2022,2021/22,MF,30,23,2126,4,1,28,9,0,0,0,0,0,0,0,0,0,0,4,0,0,65,48,Serie A,8,59,16,11,11
kalidou-koulibaly-napoli-2021-2022,kalidou-koulibaly,Kalidou Koulibaly,napoli,Napoli,2021-2022,2021/22,DF,27,27,2405,3,1,10,7,0,0,0,0,0,0,0,0,0,0,5,1,0,74,31,Serie A,3,79,24,7,7
viktor-kovalenko-spezia-2021-2022,viktor-kovalenko,Viktor Kovalenko,spezia,Spezia,2021-2022,2021/22,MF,26,16,1325,1,3,9,2,0,0,0,0,0,0,0,0,0,0,4,0,0,41,71,Serie A,16,36,10,6,22
rade-krunic-milan-2021-2022,rade-krunic,Rade Krunic,milan,Milan,2021-2022,2021/22,MF,28,15,1416,0,1,10,2,0,0,0,0,0,0,0,0,0,0,2,0,0,69,31,Serie A,1,86,26,8,4
dejan-kulusevski-juventus-2021-2022,dejan-kulusevski,Dejan Kulusevski,juventus,Juventus,2021-2022,2021/22,MF,20,5,772,1,3,18,6,0,0,0,0,0,0,0,0,0,0,1,0,0,57,37,Serie A,4,70,20,10,8
marash-kumbulla-roma-2021-2022,marash-kumbulla,Marash Kumbulla,roma,Roma,2021-2022,2021/22,DF,17,13,1025,0,0,7,3,0,0,0,0,0,0,0,0,0,0,6,0,0,59,43,Serie A,6,63,18,9,11
giorgos-kyriakopoulos-sassuolo-2021-2022,giorgos-kyriakopoulos,Giorgos Kyriakopoulos,sassuolo,Sassuolo,2021-2022,2021/22,DF,29,22,1975,0,5,30,10,0,0,0,0,0,0,0,0,0,0,6,1,0,64,66,Serie A,11,50,13,11,14
andrea-la-mantia-empoli-2021-2022,andrea-la-mantia,Andrea La Mantia,empoli,Empoli,2021-2022,2021/22,FW,18,3,488,2,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,70,Serie A,14,41,10,11,17
kevin-lasagna-hellas-verona-2021-2022,kevin-lasagna,Kevin Lasagna,hellas-verona,Hellas Verona,2021-2022,2021/22,MF,28,11,1184,2,4,39,16,0,0,0,0,0,0,0,0,0,0,1,0,0,65,59,Serie A,9,53,14,11,13
