league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,league_name
ITA-Serie A,2122,Udinese,Filip Benkovic,2,2021,99,8238,S,2,2,0,0.04163850098848343,0,0.04163850098848343,0,0.0,1,0,0,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2122,Udinese,Gerard Deulofeu,2,2021,99,591,F M S,34,2653,13,9.105165492743254,12,8.343866478651762,5,7.805356757715344,78,82,9,0,16.60325688496232,5.253807193599641,ITA-Serie A
ITA-Serie A,2122,Udinese,Ignacio Pussetto,2,2021,99,6997,F M S,28,1197,4,5.16472989320755,3,4.403430879116058,4,2.1387301068753004,32,15,4,0,5.4847604762762785,1.5184124745428562,ITA-Serie A
ITA-Serie A,2122,Udinese,Ilija Nestorovski,2,2021,99,1272,F S,7,178,1,0.879819892346859,1,0.879819892346859,1,0.7708290070295334,5,4,1,0,2.183413177728653,0.5327630043029785,ITA-Serie A
ITA-Serie A,2122,Udinese,Isaac Success,2,2021,99,1724,F M S,22,904,2,2.4817703664302826,2,2.4817703664302826,7,4.072918459773064,25,17,1,1,8.361803176812828,2.7333126636222005,ITA-Serie A
ITA-Serie A,2122,Udinese,Iyenoma Destiny Udogie,2,2021,99,8831,D M S,35,2504,5,3.5196279156953096,5,3.5196279156953096,4,2.0613310504704714,27,27,4,0,10.377966351807117,6.397308325394988,ITA-Serie A
ITA-Serie A,2122,Udinese,Jean-Victor Makengo,2,2021,99,3536,M S,33,2364,1,3.075115140527487,1,3.075115140527487,3,2.194401397369802,32,26,5,1,9.388578641228378,4.821591094136238,ITA-Serie A
ITA-Serie A,2122,Udinese,Jens Stryger Larsen,2,2021,99,6262,D S,11,692,0,0.7249360084533691,0,0.7249360084533691,1,0.8821040447801352,9,10,0,0,2.0988864144310355,0.6537574175745249,ITA-Serie A
ITA-Serie A,2122,Udinese,Lazar Samardzic,2,2021,99,8341,M S,22,433,2,1.0052106007933617,2,1.0052106007933617,2,1.9058370813727379,17,19,0,0,2.7064291182905436,1.5407200017943978,ITA-Serie A
ITA-Serie A,2122,Udinese,Marco Silvestri,2,2021,99,6132,GK,35,3150,0,0.0,0,0.0,0,0.04113980010151863,0,2,1,0,1.9815212152898312,1.9403815101832151,ITA-Serie A
ITA-Serie A,2122,Udinese,Marvin Zeegelaar,2,2021,99,6303,D S,14,631,0,0.16979480348527431,0,0.16979480348527431,0,0.012276699766516685,3,1,3,0,2.066951597109437,1.9572131931781769,ITA-Serie A
ITA-Serie A,2122,Udinese,Mato Jajalo,2,2021,99,1273,M S,22,605,0,0.29065159894526005,0,0.29065159894526005,1,1.1888845320791006,5,8,2,0,3.2163876444101334,2.601545611396432,ITA-Serie A
ITA-Serie A,2122,Udinese,Nahuel Molina,2,2021,99,8963,D M S,35,2662,7,4.134758328087628,7,4.134758328087628,2,4.4521033968776464,44,39,5,1,13.160006137564778,8.308312718756497,ITA-Serie A
ITA-Serie A,2122,Udinese,Nehuén Pérez,2,2021,99,7516,D S,20,1695,0,1.1221680482849479,0,1.1221680482849479,1,0.6087151952087879,10,6,6,0,3.073169058188796,2.3409945778548717,ITA-Serie A
ITA-Serie A,2122,Udinese,Pablo Marí,2,2021,99,8380,D,15,1343,2,0.6438029929995537,2,0.6438029929995537,0,0.961790781468153,10,4,2,1,2.3780332878232002,1.9920960739254951,ITA-Serie A
ITA-Serie A,2122,Udinese,Riccardo Pinzi,2,2021,99,10297,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2122,Udinese,Roberto Pereyra,2,2021,99,1723,F M S,24,1809,3,5.212978841736913,2,3.6903828401118517,5,3.967154074460268,30,25,8,1,12.44491534307599,5.711876440793276,ITA-Serie A
ITA-Serie A,2122,Udinese,Rodrigo Becão,2,2021,99,6806,D,35,3137,2,1.575258007273078,2,1.575258007273078,1,0.7927104057744145,19,10,10,0,7.808268630877137,6.754554154351354,ITA-Serie A
ITA-Serie A,2122,Udinese,Samir,2,2021,99,1142,D,17,1430,0,1.144122315570712,0,1.144122315570712,0,0.09820829890668392,7,3,5,0,3.225586051121354,3.117192044854164,ITA-Serie A
ITA-Serie A,2122,Udinese,Sebastien De Maio,2,2021,99,1431,D,2,180,0,0.0,0,0.0,0,0.2945779860019684,0,1,0,0,0.38779584877192974,0.093218257650733,ITA-Serie A
ITA-Serie A,2122,Udinese,Simone Pafundi,2,2021,99,10596,S,1,17,0,0.06384210288524628,0,0.06384210288524628,0,0.0,1,0,0,0,0.2604750096797943,0.1966329962015152,ITA-Serie A
ITA-Serie A,2122,Udinese,Stefano Okaka,2,2021,99,1763,S,2,17,0,0.044648900628089905,0,0.044648900628089905,1,0.34975799918174744,1,1,1,0,0.42321830429136753,0.028811300173401833,ITA-Serie A
ITA-Serie A,2122,Udinese,Tolgay Arslan,2,2021,99,4348,M S,30,1689,1,1.1575385853648186,1,1.1575385853648186,1,1.5047527067363262,23,15,9,0,5.036288759671152,3.000266748480499,ITA-Serie A
ITA-Serie A,2122,Udinese,Walace,2,2021,99,5226,M S,36,2980,1,1.2438313206657767,1,1.2438313206657767,0,2.226630668155849,47,30,6,1,11.38927761092782,9.404915602877736,ITA-Serie A
ITA-Serie A,2122,Venezia,Ales Mateju,2,2021,265,7994,D,9,739,0,0.1863000988960266,0,0.1863000988960266,1,1.2702162377536297,2,7,3,0,2.0452349931001663,1.8719002977013588,ITA-Serie A
ITA-Serie A,2122,Venezia,Antonio Vacca,2,2021,265,9906,M S,21,1077,0,0.01391180045902729,0,0.01391180045902729,1,0.42111510038375854,1,5,5,0,3.7194354701787233,3.645137684419751,ITA-Serie A
ITA-Serie A,2122,Venezia,Arnór Sigurdsson,2,2021,265,7136,S,9,160,0,0.10580900311470032,0,0.10580900311470032,0,0.03492671065032482,1,2,0,0,0.21597480587661266,0.07523954752832651,ITA-Serie A
ITA-Serie A,2122,Venezia,Bjarki Steinn Bjarkason,2,2021,265,9889,S,1,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2122,Venezia,Cristian Molinaro,2,2021,265,1597,D S,8,549,0,0.0,0,0.0,1,0.2662232965230942,0,5,0,0,1.0676009953022003,0.895210687071085,ITA-Serie A
ITA-Serie A,2122,Venezia,Daan Heymans,2,2021,265,9879,M S,7,250,0,0.054987797513604164,0,0.054987797513604164,1,0.14478687988594174,3,3,4,0,0.6882788767106831,0.6206424087285995,ITA-Serie A
ITA-Serie A,2122,Venezia,David Okereke,2,2021,265,9905,F M S,32,2073,7,5.30778388492763,7,5.30778388492763,0,0.8920550048351288,40,13,5,1,7.601597452536225,2.460304057225585,ITA-Serie A
ITA-Serie A,2122,Venezia,David Schnegg,2,2021,265,9888,D S,4,145,0,0.0,0,0.0,0,0.008537010289728642,0,1,1,0,0.0930459015071392,0.0930459015071392,ITA-Serie A
ITA-Serie A,2122,Venezia,Dennis Johnsen,2,2021,265,9882,F M S,27,1458,1,1.7242124937474728,1,1.7242124937474728,2,3.240261210128665,15,24,2,0,5.408687021583319,1.0643508043140173,ITA-Serie A
ITA-Serie A,2122,Venezia,Domen Crnigoj,2,2021,265,9903,D M S,34,1902,3,2.116329695098102,3,2.116329695098102,1,1.147607086226344,31,11,3,0,5.285825802013278,3.0110707134008408,ITA-Serie A
ITA-Serie A,2122,Venezia,Dor Peretz,2,2021,265,9880,M S,18,556,0,0.7757031917572021,0,0.7757031917572021,1,0.1221357025206089,5,4,2,0,1.0802861861884594,0.9452200848609209,ITA-Serie A
ITA-Serie A,2122,Venezia,Ethan Ampadu,2,2021,265,6369,D M S,29,2296,0,0.2230439968407154,0,0.2230439968407154,3,1.4638674054294825,7,15,11,2,6.175230481661856,4.751330646686256,ITA-Serie A
ITA-Serie A,2122,Venezia,Francesco Di Mariano,2,2021,265,9884,F,1,65,0,0.0,0,0.0,0,0.018081599846482277,0,1,0,0,0.04679889976978302,0.028717299923300743,ITA-Serie A
ITA-Serie A,2122,Venezia,Francesco Forte,2,2021,265,9883,F S,12,394,1,1.265053890645504,1,1.265053890645504,0,0.4483823999762535,11,4,3,0,1.3781151003204286,0.10123571334406734,ITA-Serie A
ITA-Serie A,2122,Venezia,Gianluca Busio,2,2021,265,9904,M S,29,1961,1,0.7105171512812376,1,0.7105171512812376,2,1.5203611855395138,14,15,8,0,4.38904176466167,3.1134350541979074,ITA-Serie A
ITA-Serie A,2122,Venezia,Hilmir Rafn Mikaelsson,2,2021,265,10623,S,1,14,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2122,Venezia,Issa Bah,2,2021,265,10331,S,1,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2122,Venezia,Jacopo Dezi,2,2021,265,2005,S,1,14,0,0.011213799938559532,0,0.011213799938559532,0,0.018220199272036552,1,1,0,0,0.029433999210596085,0.0,ITA-Serie A
ITA-Serie A,2122,Venezia,Jean-Pierre Nsamé,2,2021,265,3586,F S,11,221,0,0.6355701759457588,0,0.6355701759457588,1,0.4312663897871971,5,4,0,0,0.8857215940952301,0.10280720144510269,ITA-Serie A
ITA-Serie A,2122,Venezia,Luca Fiordilino,2,2021,265,9881,M S,15,657,0,0.31718861497938633,0,0.31718861497938633,0,0.2664670208469033,3,7,2,0,1.637385282665491,1.2224850058555603,ITA-Serie A
ITA-Serie A,2122,Venezia,Luca Lezzerini,2,2021,265,1432,GK,6,499,0,0.0,0,0.0,0,0.0,0,0,2,0,0.6447939872741699,0.6447939872741699,ITA-Serie A
ITA-Serie A,2122,Venezia,Marco Modolo,2,2021,265,9907,D S,6,388,0,0.04027450084686279,0,0.04027450084686279,0,0.0,1,0,2,0,0.5930823888629675,0.5930823888629675,ITA-Serie A
ITA-Serie A,2122,Venezia,Mattia Aramu,2,2021,265,1566,F M S,32,2123,7,6.246447209268808,4,3.2012508921325207,5,4.522364687174559,59,35,6,0,7.375948952510953,3.119507599622011,ITA-Serie A
ITA-Serie A,2122,Venezia,Mattia Caldara,2,2021,265,1486,D S,31,2703,1,1.8033107947558165,1,1.8033107947558165,0,0.09723399672657251,15,3,9,0,3.300024898722768,2.9486567042768,ITA-Serie A
ITA-Serie A,2122,Venezia,Maximilian Ullmann,2,2021,265,10329,D S,5,236,0,0.0,0,0.0,0,0.0,0,0,0,0,0.19255979731678963,0.19255979731678963,ITA-Serie A
ITA-Serie A,2122,Venezia,Michael Svoboda,2,2021,265,9887,D S,18,1228,0,1.0276450216770172,0,1.0276450216770172,0,0.0,7,0,2,1,3.050303192809224,3.050303192809224,ITA-Serie A
ITA-Serie A,2122,Venezia,Michaël Cuisance,2,2021,265,6148,F M,13,948,0,0.6864330172538757,0,0.6864330172538757,0,1.065630091354251,6,10,2,0,2.9593493323773146,1.459435110911727,ITA-Serie A
ITA-Serie A,2122,Venezia,Nani,2,2021,265,4536,F M S,10,276,0,0.0812763012945652,0,0.0812763012945652,1,0.6885989997535944,3,6,1,0,0.8816940002143383,0.5243286024779081,ITA-Serie A
ITA-Serie A,2122,Venezia,Nicolas Galazzi,2,2021,265,9886,S,1,14,0,0.0,0,0.0,0,0.0,0,0,0,0,0.018220199272036552,0.018220199272036552,ITA-Serie A
ITA-Serie A,2122,Venezia,Niki Mäenpää,2,2021,265,6053,GK S,17,1481,0,0.0,0,0.0,1,0.2603220045566559,0,1,1,0,0.8747111912816763,0.6143894027918577,ITA-Serie A
ITA-Serie A,2122,Venezia,Patrick Leal,2,2021,265,10622,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2122,Venezia,Pietro Ceccaroni,2,2021,265,9878,D,35,3123,2,2.264233836904168,2,2.264233836904168,1,0.7693423237651587,19,6,7,1,4.838703699409962,4.59632308781147,ITA-Serie A
ITA-Serie A,2122,Venezia,Ridgeciano Haps,2,2021,265,9952,D M S,25,2070,1,0.5123381335288286,1,0.5123381335288286,1,0.6422964530065656,11,13,6,0,4.064136115834117,3.1790486983954906,ITA-Serie A
ITA-Serie A,2122,Venezia,Sergio Romero,2,2021,265,560,GK,16,1440,0,0.0,0,0.0,0,0.09384769946336746,0,1,2,0,0.6044665966182947,0.5106188971549273,ITA-Serie A
ITA-Serie A,2122,Venezia,Sofian Kiyine,2,2021,265,4942,F M S,26,1236,1,1.8619300378486514,1,1.1006340039893985,0,2.7978722900152206,21,20,8,1,5.186787010170519,3.5997082851827145,ITA-Serie A
ITA-Serie A,2122,Venezia,Tanner Tessmann,2,2021,265,9885,M S,20,652,0,0.5620827917009592,0,0.5620827917009592,0,0.2254335042089224,8,5,1,1,1.0263835098594427,0.5720698572695255,ITA-Serie A
ITA-Serie A,2122,Venezia,Thomas Henry,2,2021,265,3751,F S,33,2138,9,7.637231107801199,9,7.637231107801199,3,2.6388353034853935,51,20,4,1,8.767545774579048,0.9426808916032314,ITA-Serie A
ITA-Serie A,2122,Venezia,Tyronne Ebuehi,2,2021,265,9877,D S,19,1139,0,0.44080769643187523,0,0.44080769643187523,0,0.5406170971691608,7,5,1,1,2.6024926863610744,1.7319371812045574,ITA-Serie A
ITA-Serie A,2122,Verona,Adrien Tameze,2,2021,94,5996,D M S,38,2566,4,1.0459253005683422,4,1.0459253005683422,2,2.211693619377911,23,28,4,0,8.862158961594105,6.9611577140167356,ITA-Serie A
ITA-Serie A,2122,Verona,Alessandro Berardi,2,2021,94,7930,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2122,Verona,Antonin Barak,2,2021,94,6208,F M S,29,2355,11,10.653817124664783,7,7.6086201295256615,4,3.3490537218749523,51,28,4,0,16.00180507078767,8.335449521429837,ITA-Serie A
ITA-Serie A,2122,Verona,Bosko Sutalo,2,2021,94,8475,D M S,24,891,0,0.09521529823541641,0,0.09521529823541641,0,0.06910330057144165,4,1,0,0,2.131026329472661,2.0291904099285603,ITA-Serie A
ITA-Serie A,2122,Verona,Daniel Bessa,2,2021,94,6130,M S,24,742,1,0.31256310548633337,1,0.31256310548633337,1,0.7907028906047344,10,11,3,1,3.907101195305586,3.0972462370991707,ITA-Serie A
ITA-Serie A,2122,Verona,Darko Lazovic,2,2021,94,1106,D M S,34,2794,1,3.52612460963428,1,3.52612460963428,7,7.322475480847061,47,44,2,0,15.119365394115448,6.496314923278987,ITA-Serie A
ITA-Serie A,2122,Verona,Diego Coppola,2,2021,94,10169,D S,4,247,0,0.11560499668121338,0,0.11560499668121338,0,0.0,1,0,0,0,0.7128623891621828,0.7128623891621828,ITA-Serie A
ITA-Serie A,2122,Verona,Federico Ceccherini,2,2021,94,1370,D S,34,2402,1,2.0795692075043917,1,2.0795692075043917,0,0.5069551896303892,11,7,10,1,7.011363685131073,4.9527583085000515,ITA-Serie A
ITA-Serie A,2122,Verona,Filippo Terracciano,2,2021,94,8512,S,1,6,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2122,Verona,Gianluca Caprari,2,2021,94,1170,F M S,35,2777,12,7.1541948756203055,10,5.631596862338483,7,6.8226932836696506,67,63,4,0,23.104433193802834,13.380763500928879,ITA-Serie A
ITA-Serie A,2122,Verona,Gianluca Frabotta,2,2021,94,5028,S,2,16,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2122,Verona,Ivan Ilic,2,2021,94,8828,M S,32,2544,1,2.436852065846324,1,2.436852065846324,4,1.610640867613256,22,19,5,1,10.802346589975059,8.275647551752627,ITA-Serie A
ITA-Serie A,2122,Verona,Ivor Pandur,2,2021,94,8830,GK,3,270,0,0.0,0,0.0,0,0.0,0,0,0,0,0.17755090072751045,0.17755090072751045,ITA-Serie A
ITA-Serie A,2122,Verona,Kevin Lasagna,2,2021,94,1903,F M S,28,1151,2,4.082619896158576,2,4.082619896158576,4,2.256361113861203,39,15,1,0,6.622586751356721,1.104822295717895,ITA-Serie A
ITA-Serie A,2122,Verona,Koray Günter,2,2021,94,7092,D S,30,2422,0,0.23192029912024736,0,0.23192029912024736,0,0.7994436770677567,6,7,11,0,5.924870283342898,5.7795066917315125,ITA-Serie A
ITA-Serie A,2122,Verona,Lorenzo Montipò,2,2021,94,8881,GK,34,3060,0,0.0,0,0.0,0,0.0,0,0,1,0,1.6116502797231078,1.6116502797231078,ITA-Serie A
ITA-Serie A,2122,Verona,Marco Faraoni,2,2021,94,3978,D M S,32,2590,4,3.282987938262522,4,3.282987938262522,6,2.502896271646023,30,21,6,1,11.109295264817774,7.831730371341109,ITA-Serie A
ITA-Serie A,2122,Verona,Martin Hongla,2,2021,94,5103,M S,18,641,1,1.6069288924336433,1,1.6069288924336433,0,0.08417049795389175,9,2,3,0,4.012651929631829,2.36746771261096,ITA-Serie A
ITA-Serie A,2122,Verona,Mateusz Praszelik,2,2021,94,10398,S,2,22,0,0.014816200360655785,0,0.014816200360655785,0,0.0,1,0,0,0,0.014816200360655785,0.0,ITA-Serie A
ITA-Serie A,2122,Verona,Matteo Cancellieri,2,2021,94,9071,M S,12,202,1,0.3565588854253292,1,0.3565588854253292,0,0.19913189858198166,4,4,1,0,0.30747369676828384,0.062311701476573944,ITA-Serie A
ITA-Serie A,2122,Verona,Miguel Veloso,2,2021,94,1098,M S,22,1347,0,0.5521616050973535,0,0.5521616050973535,3,1.9493830800056458,17,26,5,1,6.228239044547081,5.0611922442913055,ITA-Serie A
ITA-Serie A,2122,Verona,Nicolò Casale,2,2021,94,8829,D S,36,2606,0,0.5773273911327124,0,0.5773273911327124,2,1.0186066050082445,10,11,10,0,5.74027282372117,4.7650231420993805,ITA-Serie A
ITA-Serie A,2122,Verona,Nikola Kalinic,2,2021,94,1425,F S,14,401,4,3.859073329716921,4,3.859073329716921,1,0.98288350738585,13,6,3,1,5.132114226929843,0.3818766977638006,ITA-Serie A
ITA-Serie A,2122,Verona,Panagiotis Retsos,2,2021,94,6316,D S,5,44,0,0.0,0,0.0,0,0.03458140045404434,0,1,0,0,0.04466250166296959,0.010081100277602673,ITA-Serie A
ITA-Serie A,2122,Verona,Pawel Dawidowicz,2,2021,94,7923,D S,17,1186,0,0.5892601013183594,0,0.5892601013183594,0,0.22367279790341854,6,6,3,0,3.276966944336891,3.2098670713603497,ITA-Serie A
ITA-Serie A,2122,Verona,Samuel Di Carmine,2,2021,94,8035,S,1,31,0,0.018341999500989914,0,0.018341999500989914,0,0.0,1,0,1,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2122,Verona,Yildirim Mert Cetin,2,2021,94,8007,S,2,42,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ITA-Serie A
GER-Bundesliga,2122,Arminia Bielefeld,Alessandro Schöpf,3,2021,262,2638,M S,31,2427,1,2.0364049496129155,1,2.0364049496129155,0,2.7078188098967075,35,44,1,1,6.2685681078583,3.030284184962511,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Amos Pieper,3,2021,262,7320,D,27,2385,0,0.7364614009857178,0,0.7364614009857178,0,0.25944479927420616,14,5,2,0,2.0512767676264048,1.8053784687072039,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Andrés Andrade,3,2021,262,9995,D S,17,1037,0,0.17710969783365726,0,0.17710969783365726,0,0.15802538068965077,7,4,4,0,1.21721329446882,1.0997061179950833,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Bryan Lasme,3,2021,262,9727,F M S,23,851,2,0.8134284056723118,2,0.8134284056723118,0,0.40296869445592165,13,7,2,0,1.6470026848837733,0.6279804203659296,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Burak Ince,3,2021,262,10370,F S,5,131,0,0.4305177964270115,0,0.4305177964270115,0,0.04000930115580559,4,1,0,0,0.5023528933525085,0.03182550147175789,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Cédric Brunner,3,2021,262,8794,D S,27,2202,0,0.21000249683856964,0,0.21000249683856964,1,1.6642090138047934,10,16,6,0,3.8847422981634736,2.0919177206233144,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Edimilson Fernandes,3,2021,262,1673,M S,7,282,0,0.06666560098528862,0,0.06666560098528862,0,0.19355560839176178,4,6,0,0,0.22849659621715546,0.04163229838013649,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Fabian Klos,3,2021,262,8792,F S,25,1424,3,4.440990044735372,1,2.925517139956355,1,1.263443092815578,39,16,2,1,4.991787143982947,1.6533184796571732,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Fabian Kunze,3,2021,262,8793,M S,22,1245,0,0.3488710280507803,0,0.3488710280507803,0,0.24258430022746325,11,6,9,0,1.2682696394622326,0.8725914983078837,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Florian Krüger,3,2021,262,9728,F M S,27,1105,1,1.818889806047082,1,1.818889806047082,2,1.741279773414135,18,11,0,0,4.967509428039193,1.680467113852501,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,George Bello,3,2021,262,10369,D S,10,420,0,0.08545764908194542,0,0.08545764908194542,0,0.16033959574997425,3,2,0,0,0.3908728025853634,0.15465840324759483,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Gonzalo Castro,3,2021,262,316,F M S,12,418,1,0.4588054958730936,1,0.4588054958730936,1,0.4257023874670267,8,4,0,0,0.7145846970379353,0.3322518076747656,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Guilherme Ramos,3,2021,262,9731,D S,13,896,0,0.33553069829940796,0,0.33553069829940796,0,0.07266359962522984,7,2,1,0,0.9569824188947678,0.8643952161073685,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Jacob Laursen,3,2021,262,8795,D M S,24,1652,2,0.18619738891720772,2,0.18619738891720772,0,0.5826631942763925,8,6,1,0,2.3271723156794906,1.887816702015698,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Janni Serra,3,2021,262,9729,F M S,26,1142,3,3.7852902254089713,3,3.7852902254089713,2,0.9822040321305394,24,12,1,0,6.536323894746602,2.014865215867758,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Joakim Nilsson,3,2021,262,8799,D,31,2741,2,0.5782502954825759,2,0.5782502954825759,0,0.19351040292531252,5,4,5,0,2.97020052280277,2.839428230188787,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Lennart Czyborra,3,2021,262,8298,D S,4,128,0,0.0,0,0.0,0,0.0,0,0,1,0,0.18244999647140503,0.18244999647140503,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Manuel Prietl,3,2021,262,8789,M S,26,2115,0,0.8187069101259112,0,0.8187069101259112,1,0.4364251997321844,17,5,3,0,2.423611856997013,1.6023682113736868,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Masaya Okugawa,3,2021,262,9352,F M S,33,2562,8,4.068231645971537,8,4.068231645971537,1,1.7504906095564365,32,28,0,0,6.291966812685132,0.7674045888707042,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Mike van der Hoorn,3,2021,262,1702,S,1,13,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Nathan de Medina,3,2021,262,8787,D S,19,755,0,0.19665290042757988,0,0.19665290042757988,0,0.0,5,0,2,0,0.31813210155814886,0.2501719007268548,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Patrick Wimmer,3,2021,262,9730,F M S,31,2082,3,4.106790913268924,3,4.106790913268924,6,3.4465371184051037,56,40,7,0,8.014893369749188,2.9698164155706763,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Robin Hack,3,2021,262,6351,F M S,30,1341,0,1.9449547976255417,0,1.9449547976255417,3,2.4048414267599583,31,18,2,0,5.326362544670701,1.6244646916165948,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Sebastian Vasiliadis,3,2021,262,7797,M S,19,1216,0,0.3449244783259928,0,0.3449244783259928,0,0.20372840203344822,12,6,3,0,2.2005793736316264,1.79920641053468,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Stefan Ortega Moreno,3,2021,262,8786,GK,33,2970,0,0.0,0,0.0,0,0.19871999695897102,0,5,1,0,2.1753453044220805,2.0484745064750314,GER-Bundesliga
GER-Bundesliga,2122,Arminia Bielefeld,Stefanos Kapino,3,2021,262,4255,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,GER-Bundesliga
GER-Bundesliga,2122,Augsburg,Alfred Finnbogason,3,2021,121,2655,F M S,10,283,2,0.9587529897689819,2,0.9587529897689819,1,1.0921509936451912,6,5,0,0,1.8976894095540047,0.4040383920073509,GER-Bundesliga
GER-Bundesliga,2122,Augsburg,Andi Zeqiri,3,2021,121,9099,F M S,22,1024,2,3.1150541231036186,2,3.1150541231036186,1,0.48345470800995827,30,9,2,0,4.182142749428749,0.6812416845932603,GER-Bundesliga
GER-Bundesliga,2122,Augsburg,André Hahn,3,2021,121,412,F M S,32,2116,5,4.183860608376563,5,4.183860608376563,2,2.112464196048677,45,18,5,0,6.425691183656454,1.1600214000791311,GER-Bundesliga
GER-Bundesliga,2122,Augsburg,Arne Maier,3,2021,121,5298,M S,29,1885,1,1.3631622679531574,1,1.3631622679531574,6,4.127226259559393,17,34,0,0,6.328108716756105,3.5747463684529066,GER-Bundesliga
GER-Bundesliga,2122,Augsburg,Carlos Gruezo,3,2021,121,69,M S,17,967,0,0.37219799123704433,0,0.37219799123704433,0,0.09197740163654089,10,4,7,0,1.9313174979761243,1.560119098983705,GER-Bundesliga
GER-Bundesliga,2122,Augsburg,Daniel Caligiuri,3,2021,121,157,D M S,28,2027,4,3.8530106442049146,1,1.5796804027631879,2,2.2508752942085266,36,24,4,0,5.037131184712052,3.190397398546338,GER-Bundesliga
GER-Bundesliga,2122,Augsburg,Felix Uduokhai,3,2021,121,6100,D S,13,776,0,0.15935960039496422,0,0.15935960039496422,0,0.0,2,0,2,0,0.7945551015436649,0.7945551015436649,GER-Bundesliga
GER-Bundesliga,2122,Augsburg,Florian Niederlechner,3,2021,121,306,F S,26,1146,5,5.441666511818767,5,5.441666511818767,3,0.7135514002293348,28,14,1,0,5.095769312232733,0.8206905201077461,GER-Bundesliga
GER-Bundesliga,2122,Augsburg,Frederik Winther,3,2021,121,9723,D S,4,328,0,0.0,0,0.0,0,0.0,0,0,1,0,0.7541109919548035,0.7541109919548035,GER-Bundesliga
GER-Bundesliga,2122,Augsburg,Fredrik Jensen,3,2021,121,7197,M S,12,408,0,0.1663735993206501,0,0.1663735993206501,1,0.6630644090473652,6,6,0,0,0.9681487120687962,0.2727911025285721,GER-Bundesliga
GER-Bundesliga,2122,Augsburg,Iago,3,2021,121,8065,D M S,28,2185,2,0.935566789470613,2,0.935566789470613,5,2.741615667939186,12,32,3,0,6.24906574934721,3.5571512216702104,GER-Bundesliga
GER-Bundesliga,2122,Augsburg,Jan Morávek,3,2021,121,367,M S,17,454,0,0.6869008205831051,0,0.6869008205831051,0,0.6400949880480766,2,7,1,0,2.2081457301974297,0.8811514228582382,GER-Bundesliga
GER-Bundesliga,2122,Augsburg,Jeffrey Gouweleeuw,3,2021,121,2665,D M,29,2584,2,2.5816937256604433,1,1.8239169120788574,0,1.1332300901412964,12,9,9,0,4.029431592673063,3.7635689741000533,GER-Bundesliga
