league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,league_name
ESP-La Liga,2425,Athletic Club,Javier Martón,4,2024,147,11761,S,3,43,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4475967586040497,0.4475967586040497,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Julen Agirrezabala,4,2024,147,9824,GK,14,1212,0,0.0,0,0.0,0,0.0,0,0,1,1,3.1538388207554817,3.1538388207554817,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Malcom Adu,4,2024,147,10981,S,1,12,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Maroan Sannadi,4,2024,147,13417,F S,16,743,1,3.2526460140943527,1,3.2526460140943527,1,1.2053465899080038,19,7,0,0,5.1390815153717995,1.504334181547165,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Mikel Jauregizar,4,2024,147,12263,M S,34,2244,2,1.0411129482090473,2,1.0411129482090473,1,1.5972765255719423,21,24,4,1,10.448270935565233,8.638248216360807,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Mikel Vesga,4,2024,147,5077,M S,25,977,0,1.2418696712702513,0,0.49859206192195415,0,1.0357172600924969,6,12,1,0,4.317991346120834,2.9510606825351715,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Nico Williams,4,2024,147,9211,M S,29,1994,5,4.596975972875953,5,4.596975972875953,5,4.1709328312426805,55,40,1,0,13.329007916152477,6.340902808122337,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Nicolás Serrano,4,2024,147,9825,M S,4,107,0,0.18871727026998997,0,0.18871727026998997,0,0.015419985167682171,5,1,0,0,1.5473762713372707,1.3515974879264832,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Oihan Sancet,4,2024,147,7779,F M S,29,1645,15,10.459016836248338,12,8.229184023104608,1,1.8577970825135708,50,21,3,0,12.246665179729462,4.23063094355166,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Peio Canales,4,2024,147,13123,M S,8,247,0,0.19718201272189617,0,0.19718201272189617,0,0.48876582086086273,3,6,0,0,0.7809601724147797,0.5443078130483627,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Unai Gómez,4,2024,147,11531,D F M S,32,1267,1,2.785275062546134,1,2.785275062546134,3,1.0150505416095257,19,10,1,0,4.806635640561581,1.6319821402430534,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Unai Núñez,4,2024,147,6149,D S,10,643,0,0.494532972574234,0,0.494532972574234,0,0.02594449184834957,1,1,4,0,2.744684349745512,2.7187398560345173,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Unai Simón,4,2024,147,5185,GK,21,1890,0,0.0,0,0.0,0,0.0,0,0,0,0,1.3606118559837341,1.3606118559837341,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Yeray Álvarez,4,2024,147,5062,D S,21,1784,1,0.6109129982069135,1,0.6109129982069135,0,0.4750778339803219,9,4,4,0,4.334911390207708,4.297147526405752,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Yuri,4,2024,147,2229,D S,30,2027,0,0.5942616164684296,0,0.5942616164684296,2,1.9303123988211155,16,18,5,0,9.699211686849594,8.040501814335585,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Álex Padilla,4,2024,147,12227,GK S,5,315,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5064679756760597,0.5064679756760597,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Álvaro Djaló,4,2024,147,13001,F M S,17,637,1,0.9031668566167355,1,0.9031668566167355,0,1.0898361578583717,15,4,2,0,3.104129819199443,1.2030200082808733,ESP-La Liga
ESP-La Liga,2425,Athletic Club,Íñigo Lekue,4,2024,147,2403,D S,16,757,0,0.13944076001644135,0,0.13944076001644135,0,0.5742262145504355,2,8,1,0,2.311507798731327,1.7286586463451385,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Adrián Niño,4,2024,143,12115,S,1,10,0,0.15880247950553894,0,0.15880247950553894,0,0.0,2,0,0,0,0.15880247950553894,0.0,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Alexander Sørloth,4,2024,143,6531,F S,35,1525,20,20.454832896590233,19,19.711555287241936,2,1.304560586810112,79,13,4,0,21.53670882433653,2.1480457819998264,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Antoine Griezmann,4,2024,143,2270,F M S,38,2514,8,8.413829022087157,7,6.927273713983595,7,8.116289479658008,50,48,2,0,19.78995059709996,9.18062005378306,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Axel Witsel,4,2024,143,3059,D S,14,845,0,0.061065591871738434,0,0.061065591871738434,1,0.8424561601132154,1,2,1,0,3.891527419909835,3.0490712728351355,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Clement Lenglet,4,2024,143,5050,D,23,1987,2,2.1961113438010216,2,2.1961113438010216,1,0.9537689723074436,10,5,9,0,11.544151531532407,11.482247652485967,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Conor Gallagher,4,2024,143,9040,M S,32,1637,3,3.0007524248212576,3,3.0007524248212576,3,1.3112464919686317,23,12,2,0,7.897032497450709,4.44360277056694,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,César Azpilicueta,4,2024,143,681,D S,14,881,1,0.18247812055051327,1,0.18247812055051327,0,0.08769189566373825,5,3,0,0,3.8849698714911938,3.7627249024808407,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Giménez,4,2024,143,2278,D S,27,1984,0,0.4644579738378525,0,0.4644579738378525,1,0.36444729566574097,5,2,3,0,8.44221980124712,8.077772490680218,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Giuliano Simeone,4,2024,143,9796,F M S,33,1988,2,3.001487374305725,2,3.001487374305725,6,7.1847349517047405,22,24,4,0,16.635959770530462,8.725617446005344,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Jan Oblak,4,2024,143,2261,GK,36,3240,0,0.0,0,0.0,0,0.0,0,0,0,0,5.667950822040439,5.667950822040439,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Javi Galán,4,2024,143,7385,D S,25,1806,0,0.24462206475436687,0,0.24462206475436687,2,3.3247619457542896,9,14,8,0,9.763243904337287,7.868124481290579,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Juan Musso,4,2024,143,7095,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.09412210062146187,0.09412210062146187,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Julián Álvarez,4,2024,143,10846,F M S,37,2543,17,14.1592972795479,13,11.186186812352389,4,6.458727004006505,72,41,5,0,25.16218076646328,9.433768885210156,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Koke,4,2024,143,2269,M S,32,1915,1,1.498866917565465,1,1.498866917565465,1,1.3334013875573874,11,16,4,0,11.016456995159388,9.087679360061884,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Marcos Llorente,4,2024,143,2518,D M S,33,2515,2,0.6808289606124163,2,0.6808289606124163,4,3.794648887589574,16,28,0,1,14.097333351150155,11.85494233854115,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Nahuel Molina,4,2024,143,8963,D S,30,1565,0,0.9986370727419853,0,0.9986370727419853,3,1.9341567233204842,9,13,1,0,9.530625693500042,7.783950371667743,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Pablo Barrios Rivas,4,2024,143,10494,M S,31,2347,1,1.3707369193434715,1,1.3707369193434715,4,2.9307284597307444,29,26,4,1,17.51480458304286,14.883386809378862,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Reinildo,4,2024,143,7432,D S,19,916,0,0.05156291276216507,0,0.05156291276216507,0,0.18367374688386917,1,2,4,0,3.498327238485217,3.402019379660487,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Robin Le Normand,4,2024,143,7276,D S,27,2140,1,1.3955917339771986,1,1.3955917339771986,0,0.6797869801521301,10,3,8,0,7.784352958202362,7.242462515830994,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Rodrigo Riquelme,4,2024,143,8002,D M S,16,493,0,1.4374090656638145,0,1.4374090656638145,1,1.0267814565449953,14,15,0,0,3.355600330978632,1.17163953371346,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Rodrigo de Paul,4,2024,143,1145,M S,34,2137,3,1.467378824017942,3,1.467378824017942,5,5.930679908953607,19,42,7,0,17.426378836855292,13.48079302161932,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Samuel Lino,4,2024,143,10943,D F M S,31,1580,3,6.083708981052041,3,6.083708981052041,4,3.475868873298168,45,22,3,0,14.264972588047385,6.56436438113451,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Thomas Lemar,4,2024,143,3425,S,5,67,0,0.40722107887268066,0,0.40722107887268066,0,0.22326013073325157,2,2,0,0,0.6370882447808981,0.26589820347726345,ESP-La Liga
ESP-La Liga,2425,Atletico Madrid,Ángel Correa,4,2024,143,2275,F S,31,721,4,5.39614194072783,4,5.39614194072783,1,2.083751233294606,34,14,3,1,10.365330005064607,3.893400449305773,ESP-La Liga
ESP-La Liga,2425,Barcelona,Andreas Christensen,4,2024,148,200,D S,5,239,0,0.0332164540886879,0,0.0332164540886879,0,0.040220171213150024,1,1,3,0,1.4766459465026855,1.4766459465026855,ESP-La Liga
ESP-La Liga,2425,Barcelona,Anssumane Fati,4,2024,148,7967,M S,6,228,0,1.1018417924642563,0,1.1018417924642563,0,0.1238601952791214,12,4,1,0,1.8863119632005692,0.8099945038557053,ESP-La Liga
ESP-La Liga,2425,Barcelona,Dani Olmo,4,2024,148,8292,M S,25,1221,10,6.638132888823748,8,5.151577670127153,4,3.851693106815219,42,27,1,0,17.126844070851803,9.938899960368872,ESP-La Liga
ESP-La Liga,2425,Barcelona,Daniel Rodríguez,4,2024,148,11634,M,1,37,0,0.04132027551531792,0,0.04132027551531792,0,0.0,2,0,0,0,0.3060602843761444,0.2647400200366974,ESP-La Liga
ESP-La Liga,2425,Barcelona,Eric Garcia,4,2024,148,8045,D M S,29,1532,2,2.354891483671963,2,2.354891483671963,3,1.012534737586975,14,7,4,0,12.874616280198097,12.290382117033005,ESP-La Liga
ESP-La Liga,2425,Barcelona,Fermín López,4,2024,148,11822,M S,28,1224,6,4.756551628932357,6,4.756551628932357,5,4.712301393970847,41,29,4,1,15.650715451687574,7.853520656004548,ESP-La Liga
ESP-La Liga,2425,Barcelona,Ferrán Torres,4,2024,148,6441,F M S,27,1093,10,9.682402739301324,10,9.682402739301324,6,3.556156000122428,48,19,1,1,14.058789663016796,2.258015837520361,ESP-La Liga
ESP-La Liga,2425,Barcelona,Frenkie de Jong,4,2024,148,7781,M S,26,1105,2,1.0243200585246086,2,1.0243200585246086,2,2.302895499393344,5,21,3,0,11.636852502822876,8.715320311486721,ESP-La Liga
ESP-La Liga,2425,Barcelona,Gavi,4,2024,148,9804,F M S,26,1079,1,1.0601166114211082,1,1.0601166114211082,1,1.6527631673961878,11,14,4,0,7.769327191635966,5.841560788452625,ESP-La Liga
ESP-La Liga,2425,Barcelona,Gerard Martín,4,2024,148,12821,D S,28,1018,1,0.6436223732307553,1,0.6436223732307553,3,1.2958451379090548,7,12,2,0,7.371043564751744,6.111580042168498,ESP-La Liga
ESP-La Liga,2425,Barcelona,Hector Fort,4,2024,148,12171,D S,17,552,0,0.2694935295730829,0,0.2694935295730829,0,1.3017480783164501,6,9,2,0,4.381688091903925,3.519320610910654,ESP-La Liga
ESP-La Liga,2425,Barcelona,Iñaki Peña,4,2024,148,7287,GK S,16,1393,0,0.0,0,0.0,0,0.0,0,0,1,0,3.9061195850372314,3.9061195850372314,ESP-La Liga
ESP-La Liga,2425,Barcelona,Iñigo Martínez,4,2024,148,2484,D,28,2505,0,0.5136058144271374,0,0.5136058144271374,4,2.2479534801095724,13,16,5,0,20.049223262816668,19.11283127591014,ESP-La Liga
ESP-La Liga,2425,Barcelona,Jules Koundé,4,2024,148,6433,D S,32,2606,2,2.743822293356061,2,2.743822293356061,3,4.134010413661599,18,32,4,0,24.09632397815585,20.274256374686956,ESP-La Liga
ESP-La Liga,2425,Barcelona,Lamine Yamal,4,2024,148,11527,F M S,35,2879,9,11.593033526092768,9,11.593033526092768,13,14.466477727517486,144,64,3,0,38.307874619960785,18.00324920192361,ESP-La Liga
ESP-La Liga,2425,Barcelona,Marc Bernal,4,2024,148,12820,M,3,256,0,0.05606347694993019,0,0.05606347694993019,0,0.0110369473695755,2,1,2,0,1.5139116048812866,1.4468111991882324,ESP-La Liga
ESP-La Liga,2425,Barcelona,Marc Casadó,4,2024,148,11151,M S,23,1640,1,0.9119365168735385,1,0.9119365168735385,3,1.634875988587737,14,9,2,1,14.537989675998688,13.50816598907113,ESP-La Liga
ESP-La Liga,2425,Barcelona,Marc-André ter Stegen,4,2024,148,2090,GK,8,677,0,0.0,0,0.0,0,0.0,0,0,0,0,3.72348815202713,3.72348815202713,ESP-La Liga
ESP-La Liga,2425,Barcelona,Pablo Torre,4,2024,148,11025,M S,10,302,3,0.29547323286533356,3,0.29547323286533356,1,0.9360514245927334,6,8,0,0,3.322905655950308,2.8765976540744305,ESP-La Liga
ESP-La Liga,2425,Barcelona,Pau Cubarsí,4,2024,148,12005,D S,35,2631,0,0.9356927424669266,0,0.9356927424669266,3,1.5360766984522343,8,9,3,0,17.255911896005273,17.147910771891475,ESP-La Liga
ESP-La Liga,2425,Barcelona,Pau Victor,4,2024,148,10953,F S,21,273,2,2.9672163296490908,2,2.9672163296490908,1,0.8769846558570862,14,8,2,0,4.459078095853329,0.7532445453107357,ESP-La Liga
ESP-La Liga,2425,Barcelona,Pedri,4,2024,148,8935,M S,37,2941,4,2.5104309488087893,4,2.5104309488087893,5,7.80679078027606,24,70,3,0,31.42633649148047,23.62103444710374,ESP-La Liga
ESP-La Liga,2425,Barcelona,Raphinha,4,2024,148,8026,F M S,36,2862,18,19.265995418652892,16,17.779440259560943,10,13.527044044807553,114,91,4,0,39.28257852047682,13.650435471907258,ESP-La Liga
ESP-La Liga,2425,Barcelona,Robert Lewandowski,4,2024,148,227,F S,34,2716,27,29.414338618516922,24,26.441228091716766,2,2.4752993676811457,115,18,1,0,29.242779716849327,6.6593545116484165,ESP-La Liga
ESP-La Liga,2425,Barcelona,Ronald Araújo,4,2024,148,8091,D S,12,771,1,1.166387401521206,1,1.166387401521206,1,0.4866340160369873,4,4,2,0,4.386615861207247,3.8932461254298687,ESP-La Liga
ESP-La Liga,2425,Barcelona,Sergi Domínguez,4,2024,148,12823,D S,3,177,0,0.0,0,0.0,0,0.0,0,0,1,0,2.0779144912958145,2.0779144912958145,ESP-La Liga
ESP-La Liga,2425,Barcelona,Wojciech Szczesny,4,2024,148,1244,GK,15,1350,0,0.0,0,0.0,0,0.0,0,0,1,0,5.236224640160799,5.236224640160799,ESP-La Liga
ESP-La Liga,2425,Barcelona,Álex Balde,4,2024,148,9805,D S,32,2303,0,0.5467977644875646,0,0.5467977644875646,4,3.6562538016587496,12,26,2,0,19.236092265695333,17.1140445061028,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Alfon,4,2024,152,9241,F M S,26,1382,5,4.900045620277524,5,4.900045620277524,2,3.2016264870762825,45,24,1,1,10.40202185884118,3.8511029835790396,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Borja Iglesias,4,2024,152,2543,F S,37,1968,11,11.553197539411485,11,11.553197539411485,3,3.1776098990812898,46,18,2,0,16.69970811251551,3.1693250574171543,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Carl Starfelt,4,2024,152,7655,D S,28,2273,1,0.49532318860292435,1,0.49532318860292435,0,0.1819723965600133,5,6,5,0,10.488602657802403,10.47849022783339,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Carlos Domínguez,4,2024,152,9519,D S,19,1178,0,0.18909722194075584,0,0.18909722194075584,0,0.05745355226099491,3,2,1,0,2.626098157837987,2.5686446595937014,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Damián Rodríguez,4,2024,152,10614,M S,17,934,0,0.12720003724098206,0,0.12720003724098206,0,0.7659732662141323,4,17,3,0,6.718720376491547,6.550715155899525,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Fernando López,4,2024,152,13200,F M S,17,654,2,2.6400635838508606,2,2.6400635838508606,0,2.177378611639142,20,14,2,0,6.863014008849859,2.4329893924295902,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Fran Beltrán,4,2024,152,6931,M S,34,2443,2,0.895150656811893,2,0.895150656811893,1,2.1079451413825154,23,15,3,0,12.19867887813598,10.053263377398252,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Franco Cervi,4,2024,152,9794,D F M S,7,266,0,0.0,0,0.0,0,0.5923479571938515,0,5,1,0,0.22434843331575394,0.010121792554855347,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Hugo Sotelo,4,2024,152,9520,M S,24,1268,0,0.20502099208533764,0,0.20502099208533764,0,1.4551474852487445,4,18,5,0,6.345577529631555,6.105225531384349,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Hugo Álvarez,4,2024,152,10078,D M S,26,1572,4,2.689221888780594,4,2.689221888780594,3,1.5981045421212912,25,18,6,0,10.966527298092842,7.376502707600594,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Iago Aspas,4,2024,152,2290,F M S,30,1751,10,8.271357234567404,5,3.8116914834827185,5,4.823453789576888,52,38,4,1,11.48705436103046,5.211289323866367,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Iker Losada,4,2024,152,7825,F M S,22,670,1,1.7151087075471878,1,1.7151087075471878,0,0.9550862051546574,8,11,2,0,3.8666298240423203,1.4541495088487864,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Ilaix Moriba,4,2024,152,9243,M S,33,2115,1,2.144344466738403,1,2.144344466738403,1,2.3155504409223795,34,20,7,1,10.528111347928643,7.22747259400785,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Iván Villar,4,2024,152,5033,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,1.140831671655178,1.140831671655178,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Javier Manquillo,4,2024,152,1719,D S,10,533,0,0.0,0,0.0,0,0.0,0,0,1,0,2.8671045508235693,2.8671045508235693,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Javier Rodríguez,4,2024,152,12180,D S,36,2490,3,2.7139997631311417,3,2.7139997631311417,2,1.1402707807719707,12,13,7,0,10.54056406300515,8.373259163461626,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Jaílson,4,2024,152,12300,D S,13,600,0,0.1419549621641636,0,0.1419549621641636,0,0.009372063912451267,4,1,2,0,3.9245296269655228,3.9078484922647476,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Jonathan Bamba,4,2024,152,3749,D F M S,12,823,0,0.6564540937542915,0,0.6564540937542915,1,1.8708321638405323,13,12,1,0,5.798606216907501,3.7871492132544518,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Joseph Aidoo,4,2024,152,7826,D S,9,589,0,0.035329654812812805,0,0.035329654812812805,0,0.0,1,0,0,0,1.807937577366829,1.807937577366829,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Luca De La Torre,4,2024,152,7600,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Marcos Alonso,4,2024,152,1621,D S,31,2660,3,4.144722926430404,0,1.9148900685831904,0,1.8526116041466594,34,21,9,2,12.612315428443253,11.554018655791879,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Mihailo Ristic,4,2024,152,5947,D S,10,436,0,0.04392877593636513,0,0.04392877593636513,1,0.14313375018537045,2,4,1,0,1.2196296527981758,1.0449446067214012,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Pablo Durán,4,2024,152,11154,F M S,27,1393,4,3.0955340694636106,4,3.0955340694636106,4,3.1764622405171394,26,18,3,0,6.573258327320218,1.7288688998669386,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Sergio Carreira,4,2024,152,8122,D M S,23,1658,0,0.954497255384922,0,0.954497255384922,4,2.7105087004601955,13,15,1,0,7.994517771527171,4.897111616097391,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Tadeo Allende,4,2024,152,12423,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Tasos Douvikas,4,2024,152,12030,F S,20,690,3,5.104495842941105,3,5.104495842941105,1,0.22988490760326385,17,3,2,0,6.26315959263593,0.9287788905203342,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Vicente Guaita,4,2024,152,2190,GK,34,3060,0,0.0,0,0.0,0,0.0,0,0,0,0,3.646109187975526,3.646109187975526,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Williot Swedberg,4,2024,152,10870,F M S,32,1329,4,5.415778731927276,4,5.415778731927276,5,2.35014989040792,32,16,1,0,9.57019367441535,3.778790196403861,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Yoel Lago,4,2024,152,12642,D S,8,589,0,0.0,0,0.0,1,0.03326943516731262,0,1,2,0,1.5158949885517359,1.4826255533844233,ESP-La Liga
ESP-La Liga,2425,Celta Vigo,Óscar Mingueza,4,2024,152,9011,D M S,34,2761,4,2.1649911515414715,4,2.1649911515414715,6,5.681514337658882,33,33,6,0,19.6336851362139,15.253742268308997,ESP-La Liga
ESP-La Liga,2425,Espanyol,Alejo Véliz,4,2024,141,12105,F S,27,1115,1,2.3388653844594955,1,2.3388653844594955,0,0.06921707699075341,19,2,3,0,4.326464080251753,2.6153524788096547,ESP-La Liga
ESP-La Liga,2425,Espanyol,Alex Kral,4,2024,141,8017,F M S,37,2699,0,1.9735915949568152,0,1.9735915949568152,1,2.1177187860012054,21,13,1,0,5.209526886232197,2.9570606537163258,ESP-La Liga
ESP-La Liga,2425,Espanyol,Antoniu Roca,4,2024,141,12901,M S,26,1023,0,1.0565010253340006,0,1.0565010253340006,1,1.204389225691557,10,7,3,0,3.3538273815065622,1.111596254631877,ESP-La Liga
ESP-La Liga,2425,Espanyol,Brian Oliván,4,2024,141,9754,D S,17,1020,0,0.4136427231132984,0,0.4136427231132984,1,0.9392329398542643,6,15,2,0,1.7435092814266682,1.511062864214182,ESP-La Liga
ESP-La Liga,2425,Espanyol,Carlos Romero,4,2024,141,11402,D M S,34,2566,2,2.4829133171588182,2,2.4829133171588182,1,2.1038236087188125,29,29,7,0,7.027236828580499,4.245646607130766,ESP-La Liga
ESP-La Liga,2425,Espanyol,Edu Expósito,4,2024,141,5081,F M S,19,1044,0,1.1886334270238876,0,1.1886334270238876,2,3.6731601301580667,18,28,3,0,4.60960179567337,2.6343457866460085,ESP-La Liga
ESP-La Liga,2425,Espanyol,Fernando Calero,4,2024,141,6916,D S,21,675,1,0.5672088414430618,1,0.5672088414430618,0,0.052928321063518524,2,3,1,0,2.448731379583478,2.4190296418964863,ESP-La Liga
ESP-La Liga,2425,Espanyol,Irvin Cardona,4,2024,141,5724,F M S,16,577,1,0.8832428082823753,1,0.8832428082823753,1,0.8650395907461643,10,9,1,0,1.4540209751576185,0.3410695493221283,ESP-La Liga
ESP-La Liga,2425,Espanyol,Javi Puado,4,2024,141,6933,F M,35,3023,12,11.94582846853882,7,8.229440444149077,4,2.969266129657626,71,22,8,0,13.288859393447638,3.4392381412908435,ESP-La Liga
ESP-La Liga,2425,Espanyol,Joan García,4,2024,141,9773,GK,38,3420,0,0.07224001735448837,0,0.07224001735448837,0,0.0,1,0,2,0,2.229509213939309,2.229509213939309,ESP-La Liga
ESP-La Liga,2425,Espanyol,Jofre Carreras,4,2024,141,10209,D M S,37,2217,3,3.1961388355121017,3,3.1961388355121017,3,2.4950880901888013,40,24,4,0,6.170422764495015,1.3898820504546165,ESP-La Liga
ESP-La Liga,2425,Espanyol,José Gragera,4,2024,141,11358,M S,10,580,0,0.04029896482825279,0,0.04029896482825279,0,0.020461222156882286,2,1,0,0,1.2626147661358118,1.222232036292553,ESP-La Liga
ESP-La Liga,2425,Espanyol,Justin Smith,4,2024,141,9744,M S,5,209,0,0.0,0,0.0,0,0.028021205216646194,0,1,0,0,0.09285422042012215,0.06483301520347595,ESP-La Liga
ESP-La Liga,2425,Espanyol,Leandro Cabrera,4,2024,141,6168,D S,33,2878,4,1.607494529336691,4,1.607494529336691,2,0.9267808236181736,19,9,4,1,5.69407269731164,4.8978375270962715,ESP-La Liga
ESP-La Liga,2425,Espanyol,Marash Kumbulla,4,2024,141,6324,D S,35,2981,3,2.694772657006979,3,2.694772657006979,0,0.28680863976478577,16,1,9,0,3.5295769898220897,3.1232991935685277,ESP-La Liga
ESP-La Liga,2425,Espanyol,Naci Ünüvar,4,2024,141,13029,S,2,13,0,0.020940804854035378,0,0.020940804854035378,0,0.024446073919534683,1,1,0,0,0.06530837714672089,0.019921498373150826,ESP-La Liga
ESP-La Liga,2425,Espanyol,Omar El Hilali,4,2024,141,10875,D,36,3173,0,0.03116757422685623,0,0.03116757422685623,2,1.2102727070450783,2,8,11,0,5.609047906473279,4.489122552797198,ESP-La Liga
ESP-La Liga,2425,Espanyol,Pere Milla,4,2024,141,4175,M S,20,402,3,1.566716724075377,3,1.566716724075377,0,0.3911232464015484,11,5,3,0,1.763829761184752,0.11537909833714366,ESP-La Liga
ESP-La Liga,2425,Espanyol,Pol Lozano,4,2024,141,7916,M S,30,2015,0,0.1622262680903077,0,0.1622262680903077,1,1.0035563968122005,8,18,11,0,4.491670474410057,3.8312356136739254,ESP-La Liga
ESP-La Liga,2425,Espanyol,Rafael Bauza,4,2024,141,12903,M S,5,183,0,0.08384795021265745,0,0.08384795021265745,0,0.0,3,0,1,0,0.18275426607578993,0.09890631772577763,ESP-La Liga
ESP-La Liga,2425,Espanyol,Roberto Fernández,4,2024,141,13350,F S,19,1537,6,3.2452549929730594,6,3.2452549929730594,0,0.8934735935181379,21,8,1,0,5.28150574862957,1.4016210669651628,ESP-La Liga
ESP-La Liga,2425,Espanyol,Roger Hinojo,4,2024,141,13533,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP-La Liga
ESP-La Liga,2425,Espanyol,Sergi Gómez,4,2024,141,2282,D S,12,648,0,0.16817959025502205,0,0.16817959025502205,0,0.0,2,0,1,0,0.6573397871106863,0.5504737179726362,ESP-La Liga
ESP-La Liga,2425,Espanyol,Tejero,4,2024,141,2519,D F M S,28,1227,1,0.6695728795602918,1,0.6695728795602918,4,3.328968109562993,17,32,2,0,4.459912845864892,2.6499889083206654,ESP-La Liga
ESP-La Liga,2425,Espanyol,Urko Gonzalez,4,2024,141,8861,M S,18,1441,0,0.6779213137924671,0,0.6779213137924671,2,0.8731456827372313,4,10,2,0,3.598057383671403,2.2631248515099287,ESP-La Liga
ESP-La Liga,2425,Espanyol,Walid Cheddira,4,2024,141,11989,F S,22,587,1,1.417538370937109,1,1.417538370937109,1,1.0388413574546576,13,6,3,0,1.9774260986596346,0.04055817425251007,ESP-La Liga
ESP-La Liga,2425,Espanyol,Álvaro Aguado,4,2024,141,10884,M S,16,421,0,0.4823393300175667,0,0.4823393300175667,1,0.7499874103814363,10,4,3,0,1.5331731978803873,0.7499846667051315,ESP-La Liga
