league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ESP-La Liga,2324,Valencia,Hugo Duro,4,2023,146,6637,F M S,37,3050,13,11.410676322877407,13,11.410676322877407,2,1.5678155571222305,65,15,4,0,14.390071650967002,2.716021410189569
ESP-La Liga,2324,Valencia,Hugo Gonzalez,4,2023,146,10082,S,9,59,0,0.01883324421942234,0,0.01883324421942234,1,0.4925474710762501,1,4,0,0,0.32629524543881416,0.0
ESP-La Liga,2324,Valencia,Hugo Guillamón,4,2023,146,8334,M S,26,1262,1,0.14331426285207272,1,0.14331426285207272,0,0.23640842363238335,3,7,7,0,3.1233228221535683,2.9077119259163737
ESP-La Liga,2324,Valencia,Jaume,4,2023,146,2475,GK S,2,73,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Valencia,Javier Guerra,4,2023,146,10322,F M S,36,2512,4,2.65656166523695,4,2.65656166523695,1,1.3363869152963161,42,12,3,1,10.262043055146933,6.620698370039463
ESP-La Liga,2324,Valencia,Jesús Vázquez,4,2023,146,9217,D S,20,671,1,1.404348136857152,1,1.404348136857152,0,0.044353133998811245,7,3,1,0,2.6566368248313665,1.306158907711506
ESP-La Liga,2324,Valencia,José Gayá,4,2023,146,2505,D S,24,1823,1,0.6903985943645239,1,0.6903985943645239,2,2.948830856010318,10,24,3,0,8.297749947756529,6.486939322203398
ESP-La Liga,2324,Valencia,Mario Dominguez,4,2023,146,10562,S,3,15,0,0.1400110274553299,0,0.1400110274553299,0,0.0,3,0,0,0,0.12562443315982819,0.0
ESP-La Liga,2324,Valencia,Mouctar Diakhaby,4,2023,146,5666,D M S,14,1081,1,1.1500477269291878,1,1.1500477269291878,0,0.032847716473042965,7,2,6,0,2.1444153022021055,2.007977155968547
ESP-La Liga,2324,Valencia,Pablo Gozálbez,4,2023,146,8473,M S,5,89,0,0.012479424476623535,0,0.012479424476623535,0,0.0,1,0,0,0,0.48068127036094666,0.4682018458843231
ESP-La Liga,2324,Valencia,Pepelu,4,2023,146,2551,M,37,3314,7,6.94635817874223,0,1.0002651019021869,1,3.3046364076435566,35,52,4,0,11.623020177707076,10.690893429331481
ESP-La Liga,2324,Valencia,Peter,4,2023,146,10188,M S,15,642,0,1.6862849863246083,0,1.6862849863246083,0,0.884673461318016,17,7,1,0,4.07306419685483,2.3227249197661877
ESP-La Liga,2324,Valencia,Roman Yaremchuk,4,2023,146,12041,F S,25,930,3,4.171886486001313,3,4.171886486001313,0,0.21250762417912483,18,6,2,0,4.6312211221084,0.36611662339419127
ESP-La Liga,2324,Valencia,Rubén Iranzo,4,2023,146,10155,S,1,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Valencia,Selim Amallah,4,2023,146,11379,F M S,20,566,0,0.6258985176682472,0,0.6258985176682472,1,0.45285252667963505,11,4,3,1,1.5915673822164536,0.5930880382657051
ESP-La Liga,2324,Valencia,Sergi Canos,4,2023,146,1078,M S,27,1245,1,3.1207109168171883,1,3.1207109168171883,2,2.454174777492881,43,12,1,0,6.818596877157688,2.015315644443035
ESP-La Liga,2324,Valencia,Thierry Correia,4,2023,146,8058,D M S,31,2180,0,0.8264532443135977,0,0.8264532443135977,2,2.285063786432147,5,18,4,1,8.928189212456346,7.467619983479381
ESP-La Liga,2324,Valencia,Yarek Gasiorowski,4,2023,146,12139,D S,14,714,0,0.03722361475229263,0,0.03722361475229263,0,0.0,1,0,1,0,0.8483194578438997,0.8483194578438997
ESP-La Liga,2324,Villarreal,Adrià Alti,4,2023,154,11834,D M S,11,792,0,0.017201567068696022,0,0.017201567068696022,0,0.07724096812307835,1,2,3,0,3.7001988533884287,3.6588158309459686
ESP-La Liga,2324,Villarreal,Aissa Mandi,4,2023,154,3237,D S,16,1110,1,0.7814082130789757,1,0.7814082130789757,0,0.42930101603269577,4,2,3,0,4.181226946413517,3.7342914566397667
ESP-La Liga,2324,Villarreal,Alberto Moreno,4,2023,154,608,D M S,27,1507,2,1.2026363052427769,2,1.2026363052427769,2,1.7425644844770432,17,16,1,2,8.26783012598753,5.657957712188363
ESP-La Liga,2324,Villarreal,Alexander Sørloth,4,2023,154,6531,F S,34,2487,23,15.42916595377028,23,15.42916595377028,6,4.057515846565366,78,33,3,0,20.514578377828002,3.4321656189858913
ESP-La Liga,2324,Villarreal,Alfonso,4,2023,154,2521,D M S,19,1122,1,0.7673241011798382,1,0.7673241011798382,3,3.281064536422491,9,20,4,1,5.181222092360258,2.8333430299535394
ESP-La Liga,2324,Villarreal,Ben Brereton Díaz,4,2023,154,11815,F M S,14,231,0,0.24860912188887596,0,0.24860912188887596,0,0.1335055362433195,5,2,2,0,0.6096909828484058,0.2818686068058014
ESP-La Liga,2324,Villarreal,Bertrand Traoré,4,2023,154,695,M S,11,568,1,1.030176293104887,1,1.030176293104887,0,0.4050034135580063,20,5,4,0,3.7249467335641384,2.3592448234558105
ESP-La Liga,2324,Villarreal,Carlos Romero,4,2023,154,11402,D S,7,256,0,0.456226110458374,0,0.456226110458374,0,0.0,2,0,1,0,1.6576858684420586,1.2014597579836845
ESP-La Liga,2324,Villarreal,Daniel Parejo,4,2023,154,2378,M S,33,2602,3,2.7543703578412533,0,0.5245375297963619,5,3.7632319228723645,12,35,4,0,13.774897009134293,12.096920046955347
ESP-La Liga,2324,Villarreal,Denis Suárez,4,2023,154,2308,M S,4,114,0,0.06767070293426514,0,0.06767070293426514,0,0.494709849357605,1,3,0,0,0.5971031673252583,0.05450914055109024
ESP-La Liga,2324,Villarreal,Eric Bailly,4,2023,154,1739,D S,10,845,0,0.1702861487865448,0,0.1702861487865448,0,0.07545696943998337,2,1,4,0,2.840977318584919,2.751708723604679
ESP-La Liga,2324,Villarreal,Etienne Capoue,4,2023,154,572,M S,32,1407,1,1.3830535123124719,1,1.3830535123124719,1,0.9349249545484781,14,9,8,0,7.873502869158983,6.262989364564419
ESP-La Liga,2324,Villarreal,Filip Jorgensen,4,2023,154,9272,GK,36,3240,0,0.0,0,0.0,0,0.0,0,0,4,0,7.2877675741910934,7.2877675741910934
ESP-La Liga,2324,Villarreal,Francis Coquelin,4,2023,154,497,M S,17,910,0,0.16419123485684395,0,0.16419123485684395,0,0.09499858319759369,3,1,4,0,4.41907699033618,4.271606404334307
ESP-La Liga,2324,Villarreal,Gerard Moreno,4,2023,154,2120,F M S,30,2296,10,9.997523443773389,8,7.767690574750304,6,5.868685748428106,63,53,0,0,16.735687041655183,7.895937273278832
ESP-La Liga,2324,Villarreal,Gonçalo Guedes,4,2023,154,5682,F M S,17,947,3,2.451155014336109,3,2.451155014336109,2,1.9316470362246037,25,18,0,0,5.377200864255428,1.6393129080533981
ESP-La Liga,2324,Villarreal,Ilias Akhomach,4,2023,154,10121,F M S,31,1517,2,2.8520439928397536,2,2.8520439928397536,2,2.783080594614148,30,20,4,0,7.819413809105754,3.0658173207193613
ESP-La Liga,2324,Villarreal,Jorge Cuenca,4,2023,154,8489,D S,29,1943,3,1.5723481718450785,3,1.5723481718450785,1,0.25786859914660454,19,6,7,0,5.850654125213623,5.564333848655224
ESP-La Liga,2324,Villarreal,Jorge Pascual,4,2023,154,11419,S,1,10,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Villarreal,José Reina,4,2023,154,1374,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.39351218938827515,0.39351218938827515
ESP-La Liga,2324,Villarreal,Juan Foyth,4,2023,154,6306,D,12,1066,1,0.9108466282486916,1,0.9108466282486916,1,0.8086542831733823,6,5,1,0,3.285667860880494,2.5356477182358503
ESP-La Liga,2324,Villarreal,Kiko Femenía,4,2023,154,5043,D M S,23,1559,0,0.01807766780257225,0,0.01807766780257225,0,0.7103211544454098,1,7,6,1,8.147028211504221,7.607327003031969
ESP-La Liga,2324,Villarreal,Manu Trigueros,4,2023,154,2301,M S,14,278,0,0.7013782588765025,0,0.7013782588765025,0,0.18295326828956604,6,5,0,0,1.559991167858243,0.889558769762516
ESP-La Liga,2324,Villarreal,Matteo Gabbia,4,2023,154,4920,D S,7,492,0,0.0,0,0.0,0,0.03322981670498848,0,1,2,0,1.2725523188710213,1.2725523188710213
ESP-La Liga,2324,Villarreal,Morales,4,2023,154,2186,F M S,29,996,7,5.825236776843667,7,5.825236776843667,0,0.5933051854372025,25,5,0,0,8.629727041348815,2.665788280777633
ESP-La Liga,2324,Villarreal,Ramón Terrats,4,2023,154,10947,M S,19,776,0,0.3874708525836468,0,0.3874708525836468,2,1.2265031784772873,8,8,4,0,4.124615162611008,3.289061889052391
ESP-La Liga,2324,Villarreal,Raúl Albiol,4,2023,154,1588,D S,26,2039,0,0.18732741381973028,0,0.18732741381973028,1,1.5144617557525635,6,3,6,0,5.379311555996537,5.379311555996537
ESP-La Liga,2324,Villarreal,Santiago Comesaña,4,2023,154,7070,M S,27,1645,2,2.165256801992655,2,2.165256801992655,0,1.4374671690165997,17,12,6,2,7.749161342158914,5.8644063249230385
ESP-La Liga,2324,Villarreal,Stefan Lekovic,4,2023,154,12310,S,1,23,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ESP-La Liga,2324,Villarreal,Yeremi Pino,4,2023,154,9024,F M,7,501,0,0.9005821198225021,0,0.9005821198225021,0,0.2941292840987444,9,5,4,0,1.3586286306381226,0.38706909120082855
ESP-La Liga,2324,Villarreal,Yerson Mosquera,4,2023,154,9958,D S,16,1231,2,1.1751275416463614,2,1.1751275416463614,1,0.29248617216944695,10,5,4,0,5.195367939770222,5.021152634173632
ESP-La Liga,2324,Villarreal,Álex Baena,4,2023,154,8417,F M S,34,2665,2,6.942582780495286,2,6.1993051785975695,14,10.450773367658257,73,84,11,1,18.36723465844989,7.157092597335577
FRA-Ligue 1,2324,Brest,Achraf Dari,5,2023,241,10835,D S,4,117,0,0.04746658727526665,0,0.04746658727526665,0,0.0,1,0,0,0,0.05599277466535568,0.05599277466535568
FRA-Ligue 1,2324,Brest,Adrien Lebeau,5,2023,241,7915,S,7,34,0,0.054343704134225845,0,0.054343704134225845,1,0.6630993112921715,1,4,0,0,0.6970005072653294,0.07219740748405457
FRA-Ligue 1,2324,Brest,Axel Camblan,5,2023,241,9826,S,7,70,0,0.31964658200740814,0,0.31964658200740814,0,0.03326454758644104,2,1,2,0,0.3047952204942703,0.061330124735832214
FRA-Ligue 1,2324,Brest,Billal Brahimi,5,2023,241,9658,F S,20,186,0,0.12922620959579945,0,0.12922620959579945,0,0.5664444714784622,4,7,1,1,1.5122875031083822,0.9866894241422415
FRA-Ligue 1,2324,Brest,Bradley Locko,5,2023,241,9659,D,33,2962,0,0.2747934786602855,0,0.2747934786602855,3,1.6215941831469536,12,23,5,0,11.308132014237344,10.337844431400299
FRA-Ligue 1,2324,Brest,Brendan Chardonnet,5,2023,241,7736,D,33,2970,1,1.4806034844368696,1,1.4806034844368696,1,1.9463304243981838,19,10,4,0,8.327955149114132,7.036830939352512
FRA-Ligue 1,2324,Brest,Grégoire Coudert,5,2023,241,9616,GK S,3,181,0,0.0,0,0.0,0,0.0,0,0,0,0,0.36938104033470154,0.36938104033470154
FRA-Ligue 1,2324,Brest,Hianga'a M'Bock,5,2023,241,8151,S,2,5,0,0.0816519558429718,0,0.0816519558429718,0,0.5329005122184753,1,1,0,0,0.6223156675696373,0.007763204630464315
FRA-Ligue 1,2324,Brest,Hugo Magnetti,5,2023,241,5742,M S,33,2385,2,2.3243492525070906,2,2.3243492525070906,0,1.240470776334405,36,24,6,0,7.814084395766258,5.734977852553129
FRA-Ligue 1,2324,Brest,Jeremy Le Douaron,5,2023,241,8657,F M S,33,1634,4,7.360610231757164,4,7.360610231757164,0,0.5459868758916855,50,9,3,0,9.564942386001348,2.0988667560741305
FRA-Ligue 1,2324,Brest,Jonas Martin,5,2023,241,3346,M S,31,1176,0,0.6068249363452196,0,0.6068249363452196,1,1.3834041431546211,10,15,5,0,5.374452080577612,4.071699779480696
FRA-Ligue 1,2324,Brest,Jordan Amavi,5,2023,241,961,D S,2,91,1,0.06818746775388718,1,0.06818746775388718,0,0.0,1,0,1,0,0.0401245653629303,0.0401245653629303
FRA-Ligue 1,2324,Brest,Julien Le Cardinal,5,2023,241,11259,D S,14,515,0,0.34435148537158966,0,0.34435148537158966,0,0.15290643274784088,4,2,3,0,0.7253205049782991,0.5156152937561274
FRA-Ligue 1,2324,Brest,Kamory Doumbia,5,2023,241,10100,M S,25,845,6,3.515577346086502,6,3.515577346086502,5,1.029841810464859,25,12,1,0,6.354501243680716,2.294132273644209
FRA-Ligue 1,2324,Brest,Karamoko Dembele,5,2023,241,10836,S,1,11,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2324,Brest,Kenny Lala,5,2023,241,5975,D,33,2970,2,0.4887401550076902,2,0.4887401550076902,3,3.720995305106044,14,34,7,0,11.23666127026081,9.642239551991224
FRA-Ligue 1,2324,Brest,Lilian Brassier,5,2023,241,8677,D,30,2679,3,1.2170368153601885,3,1.2170368153601885,0,0.634378707036376,11,6,9,1,6.119855243712664,5.743897553533316
FRA-Ligue 1,2324,Brest,Luc Zogbe,5,2023,241,12258,S,1,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.011479184031486511,0.011479184031486511
FRA-Ligue 1,2324,Brest,Mahdi Camara,5,2023,241,6452,M S,32,2071,7,5.036631565541029,6,4.276536386460066,3,3.4732709750533104,42,31,7,0,10.790371301583946,4.385030290111899
FRA-Ligue 1,2324,Brest,Marco Bizot,5,2023,241,9614,GK,32,2877,0,0.0,0,0.0,0,0.1316264159977436,0,3,3,1,4.476430103182793,4.391507426276803
FRA-Ligue 1,2324,Brest,Martín Satriano,5,2023,241,9001,F M S,33,1883,4,6.565474736504257,4,6.565474736504257,4,3.3374714450910687,63,21,4,0,11.129465272650123,3.487907554022968
FRA-Ligue 1,2324,Brest,Pereira Lage,5,2023,241,7743,F M S,30,1167,3,3.957470413297415,3,3.957470413297415,2,2.3346722200512886,36,14,3,0,6.131544962525368,1.2869406640529633
FRA-Ligue 1,2324,Brest,Pierre Lees-Melou,5,2023,241,5619,M,29,2530,4,2.4142561042681336,4,2.4142561042681336,0,3.0143834725022316,52,28,10,1,14.741135323420167,10.844613229855895
FRA-Ligue 1,2324,Brest,Romain Del Castillo,5,2023,241,3721,F M S,33,2557,8,5.3914333544671535,5,3.1111478619277477,8,10.25096280220896,39,89,4,0,17.506020214408636,9.412143738940358
FRA-Ligue 1,2324,Brest,Steve Mounie,5,2023,241,3800,F S,32,1778,6,10.936348255723715,6,10.936348255723715,2,1.9047060329467058,59,21,2,1,13.199898360297084,4.71943000331521
FRA-Ligue 1,2324,Clermont Foot,Abdellah Baallal,5,2023,270,12228,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2324,Clermont Foot,Aiman Maurer,5,2023,270,10044,S,5,44,0,0.12488669157028198,0,0.12488669157028198,0,0.0,3,0,0,0,0.28513936325907707,0.1602526679635048
FRA-Ligue 1,2324,Clermont Foot,Alan Virginius,5,2023,270,11024,F M S,16,1039,0,0.9961100295186043,0,0.9961100295186043,2,1.5445407945662737,10,12,0,0,3.9798446353524923,1.7796688415110111
FRA-Ligue 1,2324,Clermont Foot,Alidu Seidu,5,2023,270,9652,D S,25,1728,0,0.09585056779906154,0,0.09585056779906154,1,0.8352891271933913,8,8,8,1,4.521311935968697,4.3677008440718055
FRA-Ligue 1,2324,Clermont Foot,Andy Pelmard,5,2023,270,6501,D S,34,2984,0,0.42860449850559235,0,0.42860449850559235,0,0.5417843293398619,2,6,1,0,5.9713918678462505,5.799232084304094
FRA-Ligue 1,2324,Clermont Foot,Bilal Boutobba,5,2023,270,4830,F M S,27,912,1,2.4618160519748926,1,2.4618160519748926,1,1.8785869479179382,25,12,1,0,4.803853314369917,1.8040190152823925
FRA-Ligue 1,2324,Clermont Foot,Cheick Konate,5,2023,270,11387,D S,19,1065,1,0.574148784391582,1,0.574148784391582,1,1.9202979491092265,14,16,4,0,3.2954417634755373,1.5027935896068811
FRA-Ligue 1,2324,Clermont Foot,Chrislain Matsima,5,2023,270,8643,D S,20,1472,1,0.27581577003002167,1,0.27581577003002167,1,0.04629664123058319,7,3,4,0,1.9751224778592587,1.9161364994943142
FRA-Ligue 1,2324,Clermont Foot,Elbasan Rashani,5,2023,270,9648,F M S,24,1173,2,1.8926210356876254,2,1.8926210356876254,0,0.6972434092313051,16,12,4,2,2.9100487725809216,1.1706229895353317
FRA-Ligue 1,2324,Clermont Foot,Florent Ogier,5,2023,270,9640,D S,14,921,1,0.22870128881186247,1,0.22870128881186247,1,0.5649861097335815,6,1,1,0,1.8306207647547126,1.8306207647547126
FRA-Ligue 1,2324,Clermont Foot,Grejohn Kyei,5,2023,270,3663,F S,26,1014,2,4.9180383663624525,1,4.157943246886134,1,1.2012839950621128,31,12,1,0,6.222914502024651,1.3747198469936848
FRA-Ligue 1,2324,Clermont Foot,Habib Keita,5,2023,270,9510,M S,27,1264,1,0.6384662594646215,1,0.6384662594646215,0,0.6892083361744881,20,10,4,0,4.81003750488162,4.056220257654786
FRA-Ligue 1,2324,Clermont Foot,Ilhan Fakili,5,2023,270,12606,M S,3,93,0,0.11828725412487984,0,0.11828725412487984,0,0.025857998058199883,4,1,0,0,0.2796327695250511,0.13548752665519714
FRA-Ligue 1,2324,Clermont Foot,Ivan M'Bahia,5,2023,270,12555,S,1,7,0,0.0,0,0.0,0,0.014228228479623795,0,1,1,0,0.026599327102303505,0.012371097691357136
FRA-Ligue 1,2324,Clermont Foot,Jeremie Bela,5,2023,270,5626,M S,12,159,0,0.1868158308789134,0,0.1868158308789134,0,0.10504308342933655,6,3,0,0,0.6725188922137022,0.5177998142316937
FRA-Ligue 1,2324,Clermont Foot,Jim Allevinah,5,2023,270,9645,D F M S,29,1915,2,2.7687199637293816,2,2.7687199637293816,1,1.344161020591855,37,20,1,0,6.709202943369746,3.7399630630388856
FRA-Ligue 1,2324,Clermont Foot,Johan Gastien,5,2023,270,5778,M,28,2315,0,0.21878023445606232,0,0.21878023445606232,0,2.0714834621176124,11,32,7,0,7.3041571862995625,6.238963967189193
FRA-Ligue 1,2324,Clermont Foot,Jérémy Jacquet,5,2023,270,11545,D S,7,234,0,0.1028948426246643,0,0.1028948426246643,1,0.1672557108104229,1,2,0,0,0.5136230736970901,0.38358307629823685
FRA-Ligue 1,2324,Clermont Foot,Komnen Andric,5,2023,270,9068,F S,7,135,0,0.07827247492969036,0,0.07827247492969036,0,0.14656597841531038,3,4,0,0,0.26071527134627104,0.05100732110440731
FRA-Ligue 1,2324,Clermont Foot,Massamba Ndiaye,5,2023,270,11780,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5099521838128567,0.5099521838128567
FRA-Ligue 1,2324,Clermont Foot,Mateusz Wieteska,5,2023,270,10781,D,2,180,1,0.0806244257837534,1,0.0806244257837534,0,0.0,3,0,0,0,0.7649957537651062,0.7649957537651062
FRA-Ligue 1,2324,Clermont Foot,Maxime Gonalons,5,2023,270,3274,M S,21,1339,1,0.4426813926547766,1,0.4426813926547766,0,0.22506644763052464,13,7,4,0,2.982993684709072,2.592447716742754
FRA-Ligue 1,2324,Clermont Foot,Maximiliano Caufriez,5,2023,270,9963,D,20,1686,0,0.22163724340498447,0,0.22163724340498447,1,0.19073536712676287,6,9,5,3,2.3175756316632032,2.1690973164513707
FRA-Ligue 1,2324,Clermont Foot,Mehdi Zeffane,5,2023,270,3233,D S,23,1254,0,1.4550250554457307,0,1.4550250554457307,0,0.3824244737625122,19,9,2,0,4.349929953925312,3.0039259158074856
FRA-Ligue 1,2324,Clermont Foot,Mohamed-Amine Bouchenna,5,2023,270,12384,S,2,20,0,0.038737524300813675,0,0.038737524300813675,0,0.1028948426246643,1,1,1,0,0.14163236320018768,0.0
FRA-Ligue 1,2324,Clermont Foot,Mory Diaw,5,2023,270,10780,GK,30,2700,0,0.0,0,0.0,0,0.04598391801118851,0,2,3,0,2.3076879046857357,2.261703984811902
FRA-Ligue 1,2324,Clermont Foot,Muhammed-Cham Saracevic,5,2023,270,10783,F M S,33,2580,8,9.278165878728032,4,5.477690229192376,4,3.048882992938161,74,49,4,0,11.946519818156958,6.487531292252243
FRA-Ligue 1,2324,Clermont Foot,Neto Borges,5,2023,270,10782,D,28,2520,0,0.5178292142227292,0,0.5178292142227292,1,2.267312972806394,16,25,3,1,5.685965292155743,4.103292102925479
FRA-Ligue 1,2324,Clermont Foot,Shamar Nicholson,5,2023,270,10455,F S,26,1489,4,6.594864312559366,3,5.074674028903246,3,1.1917400257661939,40,18,2,0,7.210880653001368,1.2717416286468506
FRA-Ligue 1,2324,Clermont Foot,Yoel Armougom,5,2023,270,6379,D S,5,223,0,0.045487139374017715,0,0.045487139374017715,0,0.28893205150961876,2,5,1,0,0.6022438555955887,0.3133118152618408
FRA-Ligue 1,2324,Clermont Foot,Yohann Magnin,5,2023,270,10132,D F M S,31,1654,1,1.6208317438140512,1,1.6208317438140512,0,1.01841514185071,14,9,2,0,5.417138086631894,3.448125439696014
FRA-Ligue 1,2324,Le Havre,Abdoulaye Touré,5,2023,282,3674,M S,30,2314,2,2.778659758158028,0,1.2584694530814886,0,0.6587939606979489,32,13,4,0,8.388548022136092,7.483502667397261
FRA-Ligue 1,2324,Le Havre,Alois Confais,5,2023,282,3448,S,2,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
